word,definition
"peaky","having or as if having especially high-pitched spots"
"prone","lying on the stomach, face down"
"prone","having a tendency (to)"
"parky","appreciably or disagreeably cold"
"proud","having or displaying great dignity or nobility"
"proud","feeling self-respect or pleasure in something by which you measure your self-worth"
"prosy","lacking wit or imagination"
"penal","subject to punishment by law"
"penal","serving as or designed to impose punishment"
"penal","of or relating to punishment"
"prima","indicating the most important performer or role"
"prime","first in rank or degree"
"prime","used of the first or originating agent"
"prime","of superior grade"
"prime","being at the best stage of development"
"prime","of or relating to or being an integer that cannot be factored into other integers"
"prime","a number that has no factor but itself and 1"
"prime","the time of maturity when power and vigor are greatest"
"prime","the second canonical hour"
"prime","the period of greatest prosperity or productivity"
"prime","insert a primer into (a gun, mine, or charge) preparatory to detonation or firing"
"prime","fill with priming liquid"
"prime","cover with a primer"
"pupal","of the insects in the chrysalis (cocoon) or post larval stage"
"paved","covered with a firm surface"
"pious","having or showing or expressing reverence for a deity"
"pagan","not acknowledging the God of Christianity and Judaism and Islam"
"pagan","a person who does not acknowledge your god"
"pagan","someone motivated by desires for sensual pleasures"
"pagan","a person who follows a polytheistic or pre-Christian religion (not a Christian or Muslim or Jew)"
"privy","(followed by `to') informed about something secret or not generally known"
"privy","hidden from general view or use"
"privy","a small outbuilding with a bench having holes through which a user can defecate"
"privy","a room or building equipped with one or more toilets"
"plush","characterized by extravagance and profusion"
"plush","a fabric with a nap that is longer and softer than velvet"
"pussy","containing pus"
"pussy","informal terms referring to a domestic cat"
"pussy","obscene terms for female genitals"
"palmy","very lively and profitable"
"prize","of superior grade"
"prize","something given as a token of victory"
"prize","goods or money obtained illegally"
"prize","something given for victory or superiority in a contest or competition or for winning a lottery"
"prize","regard highly"
"prize","to move or force, especially in an effort to get something open"
"prize","hold dear"
"pukka","absolutely first class and genuine"
"pucka","absolutely first class and genuine"
"pulpy","like a pulp or overripe"
"pilar","of or relating to a hair"
"peaty","of or pertaining to or of the nature of peat"
"pedal","of or relating to the feet"
"pedal","a lever that is operated with the foot"
"pedal","a sustained bass note"
"pedal","operate the pedals on a keyboard instrument"
"pedal","ride a bicycle"
"papal","proceeding from or ordered by or subject to a pope or the papacy regarded as the successor of the Apostles"
"pubic","relating or near the pubis"
"Punic","of or relating to or characteristic of ancient Carthage or its people or their language"
"posed","arranged for pictorial purposes"
"plant","(botany) a living organism lacking the power of locomotion"
"plant","buildings for carrying on industrial labor"
"plant","something planted secretly for discovery by another"
"plant","an actor situated in the audience whose acting is rehearsed but seems spontaneous to the audience"
"plant","put firmly in the mind"
"plant","place something or someone in a certain position in order to secretly observe or deceive"
"plant","fix or set securely or deeply"
"plant","put or set (seeds, seedlings, or plants) into the ground"
"plant","set up or lay the groundwork for"
"plant","place into a river"
"pinch","the act of apprehending (especially apprehending a criminal)"
"pinch","a squeeze with the fingers"
"pinch","a small sharp bite or snip"
"pinch","a sudden unforeseen crisis (usually involving danger) that requires immediate action"
"pinch","a slight but appreciable amount"
"pinch","an injury resulting from getting some body part squeezed"
"pinch","a painful or straitened circumstance"
"pinch","irritate as if by a nip, pinch, or tear"
"pinch","cut the top off"
"pinch","to squeeze tightly between the fingers"
"pinch","make ridges into by pinching together"
"pinch","make off with belongings of others"
"pitch","the action or manner of throwing something"
"pitch","(baseball) the act of throwing a baseball by a pitcher to a batter"
"pitch","abrupt up-and-down motion (as caused by a ship or other conveyance)"
"pitch","an all-fours game in which the first card led is a trump"
"pitch","a high approach shot in golf"
"pitch","the property of sound that varies with variation in the frequency of vibration"
"pitch","degree of deviation from a horizontal plane"
"pitch","promotion by means of an argument and demonstration"
"pitch","a vendor's position, especially on the sidewalk"
"pitch","any of various dark heavy viscid substances obtained as a residue"
"pitch","to set the level or character of"
"pitch","set to a certain pitch"
"pitch","lead (a card) and establish the trump suit"
"pitch","to hit a golf ball in a high arc with a backspin"
"pitch","throw or hurl from the mound to the batter, as in baseball"
"pitch","throw or toss with a light motion"
"pitch","erect and fasten"
"pitch","move abruptly"
"pitch","heel over"
"pitch","fall or plunge forward"
"pitch","be at an angle"
"pitch","sell or offer for sale from place to place"
"press","the act of pressing"
"press","a weightlift in which the barbell is lifted to shoulder height and then smoothly lifted overhead"
"press","any machine that exerts pressure to form or shape or cut materials or extract liquids or compress solids"
"press","a machine used for printing"
"press","clamp to prevent wooden rackets from warping when not in use"
"press","a tall piece of furniture that provides storage space for clothes"
"press","the print media responsible for gathering and publishing news in the form of newspapers or magazines"
"press","a dense crowd of people"
"press","the state of demanding notice or attention"
"press","ask for or request earnestly"
"press","force or impel in an indicated direction"
"press","lift weights"
"press","squeeze or press together"
"press","place between two surfaces and apply weight or pressure"
"press","press and smooth with a heated iron"
"press","exert pressure or force to or upon"
"press","make strenuous pushing movements during birth to expel the baby"
"press","press from a plastic"
"press","create by pressing"
"press","crowd closely"
"press","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person"
"press","to be oppressive or burdensome"
"press","be urgent"
"pluck","the act of pulling and releasing a taut cord"
"pluck","the trait of showing courage and determination in spite of possible loss or injury"
"pluck","look for and gather"
"pluck","strip of feathers"
"pluck","pull lightly but sharply with a plucking motion"
"pluck","pull or pull out sharply"
"pluck","rip off"
"pluck","sell something to or obtain something from by energetic and especially underhanded activity"
"parry","a return punch (especially by a boxer)"
"parry","(fencing) blocking a lunge or deflecting it with a circular motion of the sword"
"parry","avoid or try to avoid fulfilling, answering, or performing (duties, questions, or issues)"
"parry","impede the movement of (an opponent or a ball)"
"punch","a blow with the fist"
"punch","a tool for making holes or indentations"
"punch","an iced mixed drink usually containing alcohol and prepared for multiple servings"
"punch","to deliver a quick blow to"
"punch","to make a hole into or between, as for ease of separation"
"punch","to drive forcibly as if by a punch"
"proof","the act of validating"
"proof","a trial photographic print from a negative"
"proof","any factual evidence that helps to establish the truth of something"
"proof","(printing) an impression made to check for errors"
"proof","a formal series of statements showing that if one thing is true something else necessarily follows from it"
"proof","a measure of alcoholic strength expressed as an integer twice the percentage of alcohol present (by volume)"
"proof","make resistant to harm"
"proof","activate by mixing with water and sometimes sugar or milk"
"proof","read for errors"
"proof","knead to reach proper lightness"
"proof","make or take a proof of, such as a photographic negative, an etching, or typeset"
"proof","(used in combination or as a suffix) able to withstand"
"purge","an abrupt or sudden removal of a person or group from an organization or place"
"purge","an act of removing by cleansing"
"purge","the act of clearing yourself (or another) from some stigma or charge"
"purge","excrete or evacuate (someone's bowels or body)"
"purge","eject the contents of the stomach through the mouth"
"purge","rinse, clean, or empty with a liquid"
"purge","rid of impurities"
"purge","make pure or free from sin or guilt"
"purge","clear of a charge"
"purge","oust politically"
"prowl","the act of prowling (walking about in a stealthy manner)"
"prowl","move about in or as if in a predatory manner"
"prowl","loiter about, with no apparent aim"
"pivot","the act of turning on, or as if on, a pivot"
"pivot","axis consisting of a short shaft that supports something that turns"
"pivot","the person in a rank around whom the others wheel and maneuver"
"pivot","turn on a pivot"
"prank","a ludicrous or grotesque act done for fun and amusement"
"prank","acting like a clown or buffoon"
"prank","dress up showily"
"prank","dress or decorate showily or gaudily"
"poker","any of various card games in which players bet that they hold the highest-ranking hand"
"poker","fire iron consisting of a metal rod with a handle"
"pavan","a stately court dance of the 16th and 17th centuries"
"pavan","music composed for dancing the pavane"
"polka","a Bohemian dance with 3 steps and a hop in fast time"
"polka","music performed for dancing the polka"
"polka","dance a polka"
"panto","an abbreviation of pantomime"
"place","a job in an organization"
"place","the post or function properly or customarily occupied or served by another"
"place","an abstract mental location"
"place","a blank area"
"place","the passage that is being read"
"place","an item on a list or in a sequence"
"place","any area set aside for a particular purpose"
"place","where you live at a particular time"
"place","a public square with room for pedestrians"
"place","the particular portion of space occupied by something"
"place","a general vicinity"
"place","a space reserved for sitting (as in a theater or on a train or airplane)"
"place","a point located with respect to surface features of some region"
"place","a particular situation"
"place","proper or designated social situation"
"place","proper or appropriate position or location"
"place","recognize as being"
"place","assign a rank or rating to"
"place","take a place in a competition"
"place","estimate"
"place","to arrange for"
"place","sing a note with the correct pitch"
"place","finish second or better in a horse or dog race"
"place","assign to a station"
"place","intend (something) to move towards a certain goal"
"place","put into a certain place or abstract location"
"place","locate"
"place","make an investment"
"place","assign a location to"
"place","place somebody in a particular situation or location"
"place","assign to (a job or a home)"
"place","identify the location or place of"
"probe","an exploratory action or expedition"
"probe","a flexible slender surgical instrument with a blunt end that is used to explore wounds or body cavities"
"probe","an inquiry into unfamiliar or questionable activities"
"probe","question or examine thoroughly and closely"
"probe","examine physically with or as if with a probe"
"probe","an investigation conducted using a flexible surgical instrument to explore an injury or a body cavity"
"pride","unreasonable and inordinate self-esteem (personified as one of the deadly sins)"
"pride","the trait of being spurred on by a dislike of falling below your standards"
"pride","a feeling of self-respect and personal worth"
"pride","satisfaction with your or another's achievements"
"pride","a group of lions"
"pride","be proud of"
"pains","an effortful attempt to attain a goal"
"peril","a venture undertaken without regard to possible loss or injury"
"peril","a source of danger"
"peril","a state of danger involving risk"
"peril","put in a dangerous, disadvantageous, or difficult position"
"peril","pose a threat to"
"prick","the act of puncturing with a small point"
"prick","obscene terms for penis"
"prick","insulting terms of address for people who are stupid or irritating or ridiculous"
"prick","a depression scratched or carved into a surface"
"prick","stab or urge on as if with a pointed stick"
"prick","make a small hole into, as with a needle or a thorn"
"prick","deliver a sting to"
"prick","to cause a sharp emotional pain"
"prick","raise, as with attention"
"prick","cause a prickling sensation"
"prick","cause a stinging pain"
"psyop","military actions designed to influence the perceptions and attitudes of individuals, groups, and foreign governments"
"pause","temporary inactivity"
"pause","a time interval during which there is a temporary cessation of something"
"pause","to cease an action temporarily"
"pause","to interrupt temporarily an activity before continuing"
"pogey","money received from the state"
"pound","the act of pounding (delivering repeated heavy blows)"
"pound","a public enclosure for stray or unlicensed dogs"
"pound","a symbol for a unit of currency (especially for the pound sterling in Great Britain)"
"pound","a nontechnical unit of force equal to the mass of 1 pound with an acceleration of free fall equal to 32 feet/sec/sec"
"pound","the basic unit of money in Great Britain and Northern Ireland"
"pound","the basic unit of money in Cyprus"
"pound","the basic unit of money in Egypt"
"pound","formerly the basic unit of money in Ireland"
"pound","the basic unit of money in Lebanon"
"pound","the basic unit of money in the Sudan"
"pound","the basic unit of money in Syria"
"pound","equivalent to 16 ounces avoirdupois"
"pound","a unit of apothecary weight equal to 12 ounces troy"
"pound","break down and crush by beating, as with a pestle"
"pound","place or shut up in a pound"
"pound","shut up or confine in any enclosure or within any bounds or limits"
"pound","hit hard with the hand, fist, or some heavy instrument"
"pound","partition off into compartments"
"pound","strike or drive against with a heavy impact"
"pound","move rhythmically"
"pound","move heavily or clumsily"
"props","proper respect"
"puppy","a young dog"
"puppy","an inexperienced young person"
"phage","a virus that is parasitic (reproduces itself) in bacteria"
"parvo","any of a group of viruses containing DNA in an icosahedral protein shell and causing disease in dogs and cattle"
"platy","small stocky Mexican fish"
"pipit","a songbird that lives mainly on the ground in open country"
"pitta","any bird of the genus Pitta"
"pewee","small olive-colored woodland flycatchers of eastern North America"
"pewit","small olive-colored woodland flycatchers of eastern North America"
"pewit","large crested Old World plover having wattles and spurs"
"pewit","small black-headed European gull"
"plume","the light horny waterproof structure forming the external covering of birds"
"plume","a feather or cluster of feathers worn as an ornament"
"plume","anything that resembles a feather in shape or lightness"
"plume","dress or groom with elaborate care"
"plume","form a plume"
"plume","clean with one's bill"
"plume","deck with a plume"
"plume","be proud of"
"plume","rip off"
"pilus","hairlike structure especially on the surface of a cell or microorganism"
"pilus","any of the cylindrical filaments characteristically growing from the epidermis of a mammal"
"praya","colonial siphonophore of up to 130 ft long"
"polyp","one of two forms that coelenterates such as hydra or corals take: usually sedentary with a hollow cylindrical body usually with a ring of tentacles around the mouth"
"polyp","a small vascular growth on the surface of a mucous membrane"
"physa","any member of the genus Physa"
"prawn","shrimp-like decapod crustacean having two pairs of pincers"
"prawn","any of various edible decapod crustaceans"
"prawn","fish for prawns"
"pooch","informal terms for dogs"
"pooch","round one's lips as if intending to kiss"
"punky","minute two-winged insect that sucks the blood of mammals and birds and other insects"
"poler","a draft horse harnessed alongside the shaft or pole of a vehicle"
"pacer","a horse trained to a special gait in which both feet on one side leave the ground together"
"pacer","a horse used to set the pace in racing"
"pinto","a spotted or calico horse or pony"
"pekan","large dark brown North American arboreal carnivorous mammal"
"poyou","Argentine armadillo with six movable bands and hairy underparts"
"patas","reddish long-tailed monkey of west Africa"
"panda","reddish-brown Old World raccoon-like carnivore"
"panda","large black-and-white herbivorous mammal of bamboo forests of China and Tibet"
"potto","a kind of lemur"
"potto","arboreal fruit-eating mammal of tropical America with a long prehensile tail"
"perch","any of numerous spiny-finned fishes of various families of the order Perciformes"
"perch","spiny-finned freshwater food and game fishes"
"perch","support consisting of a branch or rod that serves as a resting place (especially for a bird)"
"perch","any of numerous fishes of America and Europe"
"perch","an elevated place serving as a seat"
"perch","a square rod of land"
"perch","a linear measure of 16.5 feet"
"perch","sit, as on a branch"
"perch","cause to perch or sit"
"perch","to come to rest, settle"
"porgy","important deep-bodied food and sport fish of warm and tropical coastal waters"
"porgy","lean flesh of fish found in warm waters of southern Atlantic coast of the United States"
"pogge","northern Atlantic sea poacher"
"purse","a container used for carrying money and small personal items or accessories (especially by women)"
"purse","a small bag for carrying money"
"purse","a sum of money offered as a prize"
"purse","a sum of money spoken of as the contents of a money purse"
"purse","contract one's lips into a rounded shape"
"purse","gather or contract into wrinkles or folds"
"patch","a piece of soft material that covers and protects an injured part of the body"
"patch","a protective cloth covering for an injured eye"
"patch","sewing that repairs a worn or torn hole (especially in a garment)"
"patch","a piece of cloth used as decoration or to mend or cover a hole"
"patch","a connection intended to be used for a limited time"
"patch","a small contrasting part of something"
"patch","a short set of commands to correct a bug in a computer program"
"patch","a small area of ground covered by specific vegetation"
"patch","a period of indeterminate length (usually short) marked by some action or condition"
"patch","repair by adding pieces"
"patch","mend by putting a patch on"
"patch","to join or unite the pieces of"
"patch","provide with a patch"
"pager","an electronic device that generates a series of beeps when the person carrying it is being paged"
"pants","underpants worn by women"
"panel","electrical device consisting of a flat insulated surface that contains switches and dials and meters for controlling other electrical devices"
"panel","(computer science) a small temporary window in a graphical user interface that appears in order to request information from the user"
"panel","a piece of cloth that is generally triangular or tapering"
"panel","sheet that forms a distinct (usually flat and rectangular) section or component of something"
"panel","a soft pad placed under a saddle"
"panel","a group of people gathered for a special purpose as to plan or discuss an issue or judge a contest etc"
"panel","(law) a group of people summoned for jury service (from whom a jury will be chosen)"
"panel","a committee appointed to judge a competition"
"panel","select from a list"
"panel","decorate with panels"
"plate","a dental appliance that artificially replaces missing teeth"
"plate","(baseball) base consisting of a rubber slab where the batter stands"
"plate","dish on which food is served or from which food is eaten"
"plate","a metal sheathing of uniform thickness (such as the shield attached to an artillery piece to protect the gunners)"
"plate","a sheet of metal or wood or glass or plastic"
"plate","a shallow receptacle for collection in church"
"plate","structural member consisting of a horizontal beam that provides bearing and anchorage"
"plate","a full-page illustration (usually on slick paper)"
"plate","a flat sheet of metal or glass on which a photographic image can be recorded"
"plate","the positively charged electrode in a vacuum tube"
"plate","any flat platelike body structure or part"
"plate","a main course served on a plate"
"plate","the thin under portion of the forequarter"
"plate","a rigid layer of the Earth's crust that is believed to drift slowly"
"plate","the quantity contained in a plate"
"plate","coat with a layer of metal"
"point","the property of a shape that tapers to a sharp tip"
"point","an isolated fact that is considered separately from the whole"
"point","a geometric element that has position but no extension"
"point","the object of an activity"
"point","a distinct part that can be specified separately in a group of things that could be enumerated on a list"
"point","a contact in the distributor"
"point","sharp end of an object"
"point","a wall socket"
"point","the gun muzzle's direction"
"point","an outstanding characteristic"
"point","a distinguishing or individuating characteristic"
"point","a brief version of the essential meaning of something"
"point","the dot at the left of a decimal fraction"
"point","a V-shaped mark at one end of an arrow pointer"
"point","a punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations"
"point","the precise location of something"
"point","a promontory extending out into a large body of water"
"point","one percent of the total principal of a loan"
"point","the unit of counting in scoring a game or contest"
"point","a linear unit used to measure the size of type"
"point","a style in speech or writing that arrests attention and has a penetrating or convincing quality or effect"
"point","any of 32 horizontal directions indicated on the card of a compass"
"point","a V shape"
"point","a very small circular shape"
"point","a specific identifiable position in a continuum or series or especially in a process"
"point","an instant of time"
"point","repair the joints of bricks"
"point","give a point to"
"point","be a signal for or a symptom of"
"point","indicate a place, direction, person, or thing"
"point","indicate the presence of (game) by standing and pointing with the muzzle"
"point","intend (something) to move towards a certain goal"
"point","direct into a position for use"
"point","be positionable in a specified manner"
"point","mark (a psalm text) to indicate the points at which the music changes"
"point","mark with diacritics"
"point","mark (Hebrew words) with diacritics"
"point","sail close to the wind"
"point","direct the course"
"point","be oriented"
"phone","electronic equipment that converts sound into electrical signals that can be transmitted over distances and then converts received signals back into sounds"
"phone","(phonetics) an individual sound unit of speech without concern as to whether or not it is a phoneme of some language"
"phone","get or try to get into communication with someone by telephone"
"piece","a portable gun"
"piece","game equipment consisting of an object used in playing certain board games"
"piece","a work of art of some artistic value"
"piece","a separate part of a whole"
"piece","an item that is an instance of some type"
"piece","a distance"
"piece","an artistic or literary composition"
"piece","a musical work that has been created"
"piece","an instance of some kind"
"piece","a serving that has been cut from a larger portion"
"piece","a portion of a natural object"
"piece","a share of something"
"piece","a period of indeterminate length (usually short) marked by some action or condition"
"piece","repair by adding pieces"
"piece","eat intermittently"
"piece","join during spinning"
"piece","to join or unite the pieces of"
"piece","create by putting components or members together"
"pilot","an inclined metal frame at the front of a locomotive to clear the track"
"pilot","small auxiliary gas burner that provides a flame to ignite a larger gas burner"
"pilot","something that serves as a model or a basis for making copies"
"pilot","a program exemplifying a contemplated series"
"pilot","someone who is licensed to operate an aircraft in flight"
"pilot","a person qualified to guide ships through difficult waters going into or out of a harbor"
"pilot","act as the navigator in a car, plane, or vessel and plan, direct, plot the path and position of the conveyance"
"pilot","operate an airplane"
"pinny","a sleeveless dress resembling an apron"
"panga","a large heavy knife used in Central and South America as a weapon or for cutting vegetation"
"paper","the physical object that is the product of a newspaper publisher"
"paper","a medium for written communication"
"paper","a daily or weekly publication on folded sheets"
"paper","a scholarly article describing the results of observations or stating hypotheses"
"paper","an essay (especially one written as an assignment)"
"paper","a business firm that publishes newspapers"
"paper","a material made of cellulose pulp derived mainly from wood or rags or certain grasses"
"paper","cover with wallpaper"
"paper","cover with paper"
"parka","a kind of heavy jacket (`windcheater' is a British term)"
"paint","a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid)"
"paint","makeup consisting of a pink or red powder applied to the cheeks"
"paint","in basketball, a space including the foul line in front of the basket at each end of a basketball court, usually painted a different color from the rest of the court"
"paint","apply paint to"
"paint","apply a liquid to"
"paint","make a painting of"
"paint","make a painting"
"panty","short underpants for women or children (usually used in the plural)"
"parer","a manicurist who trims the fingernails"
"parer","a small sharp knife used in paring fruits or vegetables"
"pavis","a large heavy oblong shield protecting the whole body, from the Middle Ages"
"peavy","a stout lever with a sharp spike"
"phial","a small bottle that contains a drug, especially a sealed sterile container for injection by needle"
"patio","usually paved outdoor area adjoining a residence"
"photo","a representation of a person or scene in the form of a print or transparent slide"
"patka","a scarf worn by Sikh men"
"print","a picture or design printed from an engraving"
"print","a fabric with a dyed pattern pressed onto it (usually by engraved rollers)"
"print","a copy of a movie on film (especially a particular version of it)"
"print","availability in printed form"
"print","the text appearing in a book, newspaper, or other printed publication"
"print","a visible indication made on a surface"
"print","put into print"
"print","write as if with print"
"print","reproduce by printing"
"print","make into a print"
"print","a printed picture produced from a photographic negative"
"piste","a ski run densely packed with snow"
"piste","a flat rectangular area for fencing bouts"
"piton","a metal spike with a hole for a rope"
"picot","an edging of small loops, as on lace or ribbon"
"pixel","(computer science) the smallest discrete component of an image or picture on a CRT screen (usually a colored dot)"
"plaza","mercantile establishment consisting of a carefully landscaped complex of shops representing leading merchandisers"
"plaza","a public square with room for pedestrians"
"pleat","any of various types of fold formed by doubling fabric back upon itself and then pressing or stitching into shape"
"pleat","fold into pleats, 'Pleat the cloth'"
"pleat","pleat or gather into a ruffle"
"plait","any of various types of fold formed by doubling fabric back upon itself and then pressing or stitching into shape"
"plait","a hairdo formed by braiding or twisting the hair"
"plait","weave into plaits"
"plait","make by braiding or interlacing"
"pieta","a representation of the Virgin Mary mourning over the dead body of Jesus"
"pipet","measuring instrument consisting of a graduated glass tube used to measure or transfer precise volumes of a liquid by drawing the liquid up into the tube"
"pique","cause to feel resentment or indignation"
"pique","tightly woven fabric with raised cords"
"pique","a sudden outburst of anger"
"porch","a structure attached to the exterior of a building often forming a covered entrance"
"pouch","a small or medium size container for holding or carrying things"
"pouch","(anatomy) saclike structure in any of various animals (as a marsupial or gopher or pelican)"
"pouch","an enclosed space"
"pouch","swell or protrude outwards"
"pouch","send by special mail that goes through diplomatic channels"
"pouch","put into a small bag"
"pylon","a large vertical steel tower supporting high-tension power lines"
"pylon","a tower for guiding pilots or marking the turning point in a race"
"prong","a pointed projection"
"pyxis","a small box used by ancient Greeks to hold medicines"
"pyxis","fruit of such plants as the plantain"
"prism","optical device having a triangular shape and made of glass or quartz"
"prism","a polyhedron with two congruent and parallel faces and whose lateral faces are parallelograms"
"plaid","a cloth having a crisscross design"
"paseo","a path set aside for walking"
"phase","(astronomy) the particular appearance of a body's state of illumination (especially one of the recurring shapes of the part of Earth's moon that is illuminated by the sun)"
"phase","(physical chemistry) a distinct state of matter in a system"
"phase","a particular point in the time of a cycle"
"phase","any distinct time period in a sequence of events"
"phase","adjust so as to be in a synchronized condition"
"phase","arrange in phases or stages"
"piety","righteousness by virtue of being pious"
"poise","great coolness and composure under strain"
"poise","a cgs unit of dynamic viscosity equal to one dyne-second per square centimeter"
"poise","a state of being balanced in a stable equilibrium"
"poise","hold or carry in equilibrium"
"poise","cause to be balanced or suspended"
"poise","prepare (oneself) for something unpleasant or difficult"
"poise","be motionless, in suspension"
"pearl","a shade of white the color of bleached bones"
"pearl","a smooth lustrous round structure inside the shell of a clam or oyster"
"pearl","a shape that is spherical and small"
"pearl","gather pearls, from oysters in the ocean"
"peach","a shade of pink tinged with yellow"
"peach","downy juicy fruit with sweet yellowish or whitish flesh"
"peach","a very attractive or seductive looking woman"
"peach","cultivated in temperate regions"
"peach","divulge confidential information or secrets"
"power","a state powerful enough to influence events throughout the world"
"power","a very wealthy or powerful businessman"
"power","one possessing or exercising power or influence or authority"
"power","(physics) the rate of doing work"
"power","(of a government or government official) holding an office means being in power"
"power","supply the force or power for the functioning of"
"power","physical strength"
"power","possession of controlling influence"
"power","possession of the qualities, especially mental qualities, required to do something or get something done"
"power","a mathematical notation indicating the number of times a quantity is multiplied by itself"
"price","the high value or worth of something"
"price","the property of having material worth (often indicated by the amount of money something would bring if sold)"
"price","value measured by what must be given or done or undergone to obtain something"
"price","a monetary reward for helping to catch a criminal"
"price","the amount of money needed to purchase something"
"price","cost of bribing someone"
"price","ascertain or learn the price of"
"price","determine the price of"
"porta","an aperture or hole that opens into a bodily cavity"
"pubis","one of the three sections of the hipbone"
"pinna","the externally visible cartilaginous structure of the external ear"
"pinna","division of a usually pinnately divided leaf"
"pupil","the contractile aperture in the center of the iris of the eye"
"pupil","a young person attending school (up through senior high school)"
"pupil","a learner who is enrolled in an educational institution"
"plasm","the colorless watery fluid of the blood and lymph that contains no cells, but in which the blood cells (erythrocytes, leukocytes, and thrombocytes) are suspended"
"plasm","the protoplasm of the germ cells that contains chromosomes and genes"
"plica","a medical term for folded part of skin or muscle"
"penis","the male organ of copulation (`member' is a euphemism)"
"peter","obscene terms for penis"
"psoas","either of two muscles of the abdomen and pelvis that flex the trunk and rotate the thigh"
"pinky","the finger farthest from the thumb"
"pubes","the lower part of the abdomen just above the external genital organs"
"prose","ordinary writing as distinguished from verse"
"prose","matter of fact, commonplace, or dull expression"
"psalm","any sacred song used to praise the deity"
"psalm","sing or celebrate in psalms"
"plank","an endorsed policy in the platform of a political party"
"plank","a stout length of sawn timber"
"plank","cook and serve on a plank"
"plank","cover with planks"
"plank","set something or oneself down with or as if with a noise"
"proxy","a power of attorney document given by shareholders of a corporation authorizing a specific vote on their behalf at a corporate meeting"
"proxy","a person authorized to act for another"
"paean","a formal expression of praise"
"paean","(ancient Greece) a hymn of praise (especially one sung in ancient Greece to invoke or thank a deity)"
"Ph.D.","a doctorate usually based on at least 3 years graduate study and a dissertation"
"posit","(logic) a proposition that is accepted as true in order to provide a basis for logical reasoning"
"posit","take as a given"
"posit","put before"
"posit","to put something somewhere firmly"
"peace","a treaty to cease hostilities"
"peace","the absence of mental stress or anxiety"
"peace","harmonious relations"
"peace","the state prevailing during the absence of war"
"peace","the general security of public places"
"poser","a particularly difficult or baffling question or problem"
"poser","a person who poses for a photographer or painter or sculptor"
"poser","a person who habitually pretends to be something he is not"
"poesy","literature in metrical form"
"ploce","(rhetoric) repetition to gain special emphasis or extend meaning"
"prate","idle or foolish and irrelevant talk"
"prate","speak (about unimportant matters) rapidly and incessantly"
"prang","a crash involving a car or plane"
"prang","crash"
"plonk","the noise of something dropping (as into liquid)"
"plonk","a cheap wine of inferior quality"
"plonk","set (something or oneself) down with or as if with a noise"
"pulse","the rhythmic contraction and expansion of the arteries with each beat of the heart"
"pulse","(electronics) a sharp transient wave in the normal electrical state (or a series of such transients)"
"pulse","edible seeds of various pod-bearing plants (peas or beans or lentils etc.)"
"pulse","the rate at which the heart beats"
"pulse","produce or modulate (as electromagnetic waves) in the form of short bursts or pulses or cause an apparatus to produce pulses"
"pulse","expand and contract rhythmically"
"pulse","drive by or as if by pulsation"
"plash","the sound like water splashing"
"plash","dash a liquid upon or against"
"plash","interlace the shoots of"
"party","an occasion on which people can assemble for social interaction and entertainment"
"party","a group of people gathered together for pleasure"
"party","an organization to gain political power"
"party","a band of people associated temporarily in some activity"
"party","a person involved in legal proceedings"
"party","have or participate in a party"
"panic","an overwhelming feeling of fear and anxiety"
"panic","sudden mass fear and anxiety over anticipated events"
"panic","cause sudden fear in or fill with sudden panic"
"panic","be overcome by a sudden fear"
"peeve","an annoyed or irritated mood"
"peeve","cause to be annoyed, irritated, or resentful"
"patty","round flat candy"
"patty","small pie or pasty"
"patty","small flat mass of chopped food"
"poilu","thick stew made of rice and chicken and small game"
"poilu","a French soldier (especially in World War I)"
"puree","food prepared by cooking and straining or processed in a blender"
"puree","rub through a strainer or process in an electric blender"
"pasta","shaped and dried dough made from flour and water and sometimes egg"
"pasta","a dish that contains pasta as its main ingredient"
"penne","pasta in short tubes with diagonally cut ends"
"prune","dried plum"
"prune","weed out unwanted or unnecessary things"
"prune","cultivate, tend, and cut back the growth of"
"papaw","fruit with yellow flesh"
"papaw","small tree native to the eastern United States having oblong leaves and fleshy fruit"
"pecan","smooth brown oval nut of south central United States"
"pecan","tree of southern United States and Mexico cultivated for its nuts"
"pecan","wood of a pecan tree"
"paddy","rice in the husk either gathered or still in the field"
"paddy","an irrigated or flooded field where rice is grown"
"paste","a tasty mixture to be spread on bread or crackers or used in preparing other dishes"
"paste","an adhesive"
"paste","any mixture of a soft and malleable consistency"
"paste","a hard, brilliant lead glass that is used in making artificial jewelry"
"paste","to join or attach with or as if with glue"
"paste","to cover the surface of"
"paste","to hit with the fists"
"pesto","an Italian sauce made up of basil, pine nuts, olive oil, and cheese; often served with pasta"
"pilaf","rice cooked in well-seasoned broth with onions or celery and usually poultry or game or shellfish and sometimes tomatoes"
"pilau","rice cooked in well-seasoned broth with onions or celery and usually poultry or game or shellfish and sometimes tomatoes"
"pilaw","rice cooked in well-seasoned broth with onions or celery and usually poultry or game or shellfish and sometimes tomatoes"
"pizza","Italian open pie made of thin bread dough spread with a spiced mixture of e.g. tomato sauce and cheese"
"perry","a fermented and often effervescent beverage made from juice of pears"
