word,definition
"nationalise","make national in character or scope"
"nitrogenize","treat with nitrogen or a nitrogen compound"
"nitrogenise","treat with nitrogen or a nitrogen compound"
"necessitate","require as useful, just, or proper"
"necessitate","cause to be a concomitant"
"organically","involving carbon compounds"
"organically","as an important constituent"
"organically","in an organic manner"
"operatively","in a manner to produce an effect"
"obstinately","in a stubborn unregenerate manner"
"one-sidedly","in a unilateral manner"
"obsessively","in a compulsive manner"
"offhandedly","in a casually inconsiderate manner"
"offhandedly","without previous thought or preparation"
"offensively","in an aggressive manner"
"offensively","in an obnoxious manner"
"offensively","in an unpleasantly offensive manner"
"obnoxiously","in an obnoxious manner"
"opportunely","at an opportune time"
"objectively","with objectivity"
"observantly","in an observant manner"
"observingly","in an observant manner"
"obtrusively","in an obtrusive manner"
"officiously","in an officious manner"
"osmotically","by means of osmosis"
"outspokenly","in an outspoken manner"
"overwrought","deeply agitated especially from emotion"
"off-putting","tending to repel"
"off-putting","causing annoyance or repugnance"
"overvaliant","having or showing undue valor or boldness"
"opinionated","obstinate in your opinions"
"open-minded","ready to entertain new ideas"
"overcareful","excessively or unduly careful"
"olive-brown","of a brown color with a greenish tinge"
"oxford-grey","of a dark shade of grey"
"oxford-gray","of a dark shade of grey"
"orange-hued","having the color of ripe oranges"
"out-of-town","happening in or being of another town or city"
"overdressed","dressed too elaborately"
"openhearted","freely communicative"
"openhearted","showing or motivated by sympathy and understanding and generosity"
"out-and-out","complete and without restriction or qualification"
"oecumenical","of worldwide scope or applicability"
"oecumenical","concerned with promoting unity among churches or religions"
"outstanding","having a quality that thrusts itself into attention"
"outstanding","of major significance or importance"
"outstanding","owed as a debt"
"outstanding","distinguished from others in excellence"
"oval-bodied","having an oval body"
"overcurious","showing excessive curiosity"
"originative","having the ability or power to create"
"originative","containing seeds of later development"
"out-of-date","old"
"obsolescent","becoming obsolete"
"off-the-peg","(especially of clothing) made in standard sizes and available from merchandise in stock"
"obliterated","reduced to nothingness"
"overbearing","expecting unquestioning obedience"
"overbearing","having or showing arrogant superiority to and disdain of those one views as unworthy"
"operational","being in effect or operation"
"operational","(military) of or intended for or involved in military operations"
"operational","fit or ready for use or service"
"operational","pertaining to a process or series of actions for achieving a result"
"obliterable","able to be obliterated completely"
"overexcited","unduly excited"
"opportunist","taking immediate advantage, often unethically, of any circumstance of possible benefit"
"opportunist","a person who places expediency above principle"
"old-maidish","primly fastidious"
"odoriferous","having a natural fragrance"
"odoriferous","emitting an odor"
"odoriferous","morally offensive"
"overflowing","covered with water"
"overstuffed","upholstered thickly and deeply"
"overlooking","used of a height or viewpoint"
"orthostatic","pertaining to an upright standing posture"
"opprobrious","(used of conduct or character) deserving or bringing disgrace or shame"
"opprobrious","expressing offensive reproach"
"olive-sized","about the size of an olive"
"overweening","presumptuously arrogant"
"overweening","unrestrained, especially with regard to feelings"
"obsessional","characterized by or constituting an obsession"
"on-the-spot","at the scene of action"
"offenseless","incapable of offending or attacking"
"offenceless","incapable of offending or attacking"
"out-of-door","located, suited for, or taking place in the open air"
"orientating","positioning with respect to a reference system or determining your bearings physically or intellectually"
"overzealous","marked by excessive enthusiasm for and intense devotion to a cause or idea"
"obstructive","preventing movement"
"omnipresent","being present everywhere at once"
"oil-bearing","containing oil"
"overrefined","excessively delicate or refined"
"oscillatory","having periodic vibrations"
"oscillating","having periodic vibrations"
"oval-shaped","rounded like an egg"
"overserious","excessively serious"
"overanxious","anxious or nervous to an excessive degree"
"oven-shaped","shaped like an oven"
"odd-pinnate","(a leaf shape) pinnate with a single leaflet at the apex"
"oil-soluble","soluble in oil"
"openmouthed","with eyes or mouth open in surprise"
"overjealous","suspicious or unduly suspicious or fearful of being displaced by a rival"
"omnifarious","of all varieties or forms or kinds"
"open-hearth","of or relating to or produced by the open-hearth process"
"oncological","of or relating to or practicing oncology"
"orthodontic","of or relating to or involving or practicing orthodontics"
"obstetrical","of or relating to or used in or practicing obstetrics"
"ontological","of or relating to ontology"
"ontogenetic","of or relating to the origin and development of individual organisms"
"operculated","having an operculum"
"open-source","of or relating to or being computer software for which the source code is freely available"
"orthopaedic","of or relating to orthopedics"
"one-and-one","a foul shot that must be made in order to earn the right to a second foul shot"
"origination","the act of starting something for the first time"
"origination","an event that is a beginning"
"obfuscation","darkening or obscuring the sight of something"
"obfuscation","the activity of obscuring people's understanding, leaving them baffled or bewildered"
"obfuscation","confusion resulting from failure to understand"
"Oktoberfest","an autumn festival that involves merrymaking and drinking beer"
"officiation","the performance of a religious or ceremonial or public duty"
"officiation","the act of umpiring"
"obstruction","getting in someone's way"
"obstruction","the act of obstructing"
"obstruction","any structure that makes progress difficult"
"obstruction","something immaterial that stands in the way and must be circumvented or surmounted"
"obstruction","the physical condition of blocking or filling a passage with an obstruction"
"overworking","the act of working too much or too long"
"ovariectomy","surgical removal of one of both ovaries"
"orchiectomy","surgical removal of one or both testicles"
"osteoclasis","treatment of a skeletal deformity by intentionally fracturing a bone"
"observation","the act of observing"
"observation","the act of making and recording a measurement"
"observation","the act of noticing or paying attention"
"observation","facts learned by observing"
"observation","a remark expressing careful consideration"
"orientation","a course introducing a new situation or environment"
"orientation","the act of orienting"
"orientation","a person's awareness of self with regard to position and time and place and personal relationships"
"orientation","a predisposition in favor of something"
"orientation","an integrated set of attitudes and beliefs"
"orientation","position or alignment relative to points of the compass or other specific directions"
"overfeeding","excessive feeding"
"overpayment","the act of paying too much"
"overpayment","a payment larger than needed or expected"
"officiating","the act of umpiring"
"ostracoderm","extinct fish-like jawless vertebrate having a heavily armored body"
"oviraptorid","advanced carnivorous theropod"
"oligochaete","hermaphroditic terrestrial and aquatic annelids having bristles borne singly along the length of the body"
"orthopteron","any of various insects having leathery forewings and membranous hind wings and chewing mouthparts"
"orthopteran","any of various insects having leathery forewings and membranous hind wings and chewing mouthparts"
"oyster-fish","a variety of toadfish"
"overlapping","covering with a design in which one element covers a part of another (as with tiles or shingles)"
"observatory","a structure commanding a wide view of its surroundings"
"observatory","a building designed and equipped to observe astronomical phenomena"
"ostensorium","(Roman Catholic Church) a vessel (usually of gold or silver) in which the consecrated Host is exposed for adoration"
"ornithopter","heavier-than-air craft that is propelled by the flapping of wings"
"oscillogram","the recording produced by an oscillograph"
"outbuilding","a building that is subordinate to and separate from a main building"
"overclothes","clothing for use outdoors"
"overnighter","a small traveling bag to carry clothing and accessories for staying overnight"
"overnighter","a guest who stays overnight"
"overcasting","a long whipstitch or overhand stitch overlying an edge to prevent raveling"
"overcoating","an additional protective coating (as of paint or varnish)"
"overgarment","a garment worn over other garments"
"off-licence","a store that sells alcoholic beverages for consumption elsewhere"
"outwardness","a concern with or responsiveness to outward things (especially material objects as opposed to ideal concepts)"
"outwardness","the quality or state of being outside or directed toward or relating to the outside or exterior"
"outwardness","concern with outward things or material objects as opposed to the mind and spirit"
"obsessivity","extreme compulsiveness"
"onerousness","unwelcome burdensome difficulty"
"obviousness","the property of being easy to see and understand"
"operoseness","the quality of requiring extended effort"
"orderliness","the quality of appreciating method and system"
"orderliness","a condition of regular or proper arrangement"
"ostentation","pretentious or showy or vulgar display"
"ostentation","lack of elegance as a consequence of being pompous and puffed up with vanity"
"ostentation","a gaudy outward display"
"originality","the quality of being new and original (not derived from something else)"
"originality","the ability to think and act independently"
"obscureness","the quality of being unclear or abstruse and hard to understand"
"obscureness","the state of being indistinct or indefinite for lack of adequate illumination"
"obscureness","the state of being humble and unimportant"
"opportunism","taking advantage of opportunities without regard for the consequences for others"
"objectivity","judgment based on observable phenomena and uninfluenced by emotions or personal prejudices"
"obliqueness","the quality of being oblique and rambling indirectly"
"obliqueness","the property of being neither parallel nor perpendicular, but at a slanting angle"
"olive-green","a color that is lighter and greener than olive"
"opalescence","the visual property of something having a milky brightness and a play of colors from the surface"
"orientalism","the quality or customs or mannerisms characteristic of Asian civilizations"
"otoganglion","an autonomic ganglion whose postganglionic fibers are distributed to the parotid gland"
"oarsmanship","skill as an oarsman"
"oneiromancy","divination through the interpretation of dreams"
"originalism","the belief that the United States Constitution should be interpreted in the way the authors originally intended it"
"ornithology","the branch of zoology that studies birds"
"orthodontia","the branch of dentistry dealing with the prevention or correction of irregularities of the teeth"
"orthopedics","the branch of medical science concerned with disorders or deformities of the spine and joints"
"orthography","a method of representing the sounds of a language by written or printed symbols"
"onomasticon","a list of proper nouns naming persons or places"
"objurgation","rebuking a person harshly"
"officialese","the style of writing characteristic of some government officials: formal and obscure"
"occultation","one celestial body obscures another"
"oscillation","a single complete execution of a periodically repeated phenomenon"
"oscillation","(physics) a regular periodic variation in value about a mean"
"oscillation","the process of oscillating between states"
"officialdom","people elected or appointed to administer a government"
"outcropping","the part of a rock formation that appears above the surface of the surrounding land"
"ozonosphere","a layer in the stratosphere (at approximately 20 miles) that contains a concentration of ozone sufficient to block most ultraviolet radiation from the sun"
"obliterator","an eliminator that does away with all traces"
"optometrist","a person skilled in testing for defects of vision in order to prescribe corrective glasses"
"orientalist","a specialist in oriental subjects"
"orthopedist","a specialist in correcting deformities of the skeletal system (especially in children)"
"osteologist","an anatomist who is skilled is osteology"
"outdoorsman","a person who spends time outdoors (e.g., hunting or fishing)"
"ontogenesis","(biology) the process of an individual organism growing organically"
"overheating","excessive heating"
"oxidization","the process of oxidizing"
"oxidisation","the process of oxidizing"
"oxygenation","the process of providing or combining or treating with oxygen"
"one-seventh","one part in seven equal parts"
"one-twelfth","one part in twelve equal parts"
"one-quarter","one of four equal parts"
"onycholysis","separation of a nail from its normal attachment to the nail bed"
"orthochorea","a form of chorea in which spasms occur mainly when the patient is erect"
"oligodontia","congenital condition in which some of the teeth are missing"
"omphalocele","protrusion of the intestine and omentum through a hernia in the abdominal wall near the navel"
"oscheocoele","swelling of the scrotum"
"odynophagia","severe pain on swallowing due to a disorder of the esophagus"
"orchidalgia","pain in the testes"
"obstipation","severe constipation resulting from an obstruction in the intestines"
"overanxiety","excessive anxiety"
"omniscience","the state of being omniscient"
"omnipotence","the state of being omnipotent"
"opportunity","a possibility due to a favorable combination of circumstances"
"oxalacetate","a salt or ester of oxalacetic acid"
"overfatigue","tire excessively"
"overstretch","strain abnormally"
"over-refine","refine too much or with excess of subtlety"
"officialize","make official"
"officialise","make official"
"orientalise","make oriental in character"
"orientalize","make oriental in character"
"orchestrate","plan and direct (a complex undertaking)"
"orchestrate","write an orchestra score for"
"overprotect","protect excessively"
"overprotect","care for like a mother"
"overexploit","exploit excessively"
"outmaneuver","defeat by more skillful maneuvering"
"overindulge","overeat or eat immodestly"
"overproduce","produce in excess"
"outdistance","go far ahead of"
"overbalance","cause to be off balance"
"overbalance","weigh more heavily"
"overachieve","perform better or achieve a greater degree of success than expected"
"perpetually","without interruption"
"perpetually","everlastingly"
"practically","for all practical purposes but not completely"
"practically","in a practical manner"
"practically","almost"
"pictorially","in a pictorial manner"
"principally","for the most part"
"permanently","for a long time without essential change"
"permissibly","in a permissible manner"
"politically","with regard to government"
"politically","with regard to social relationships involving authority"
"purportedly","believed or reputed to be the case"
"professedly","with pretense or intention to deceive"
"professedly","by open declaration"
"psychically","from a psychic point of view"
"prominently","in a prominent way"
"perennially","in a perennial manner"
"pleasurably","in a very pleasurable manner"
"plastically","in a plastic manner"
"plentifully","in a bountiful manner"
"plenteously","in a bountiful manner"
"potentially","with a possibility of becoming actual"
"polemically","involving controversy"
"providently","in a provident manner"
"perceptibly","in a noticeable manner"
"perplexedly","in a perplexed manner"
"pertinently","done in a relevant or appropriate way"
"pervasively","in a pervasive manner"
"pointlessly","in a pointless manner"
"poisonously","in a very malevolent manner"
"ponderously","in a heavy ponderous manner"
"ponderously","in an uninterestingly ponderous manner"
"powerlessly","in a powerless manner"
"practicably","in a practicable manner"
"point-blank","in a direct and unequivocal manner"
"point-blank","close enough to go straight to the target"
"point-blank","characterized by directness in manner or speech"
"prestissimo","extremely fast"
"prestissimo","(of tempo) as fast as possible"
"parochially","in a parochial manner"
"piratically","in a piratical manner"
"predictably","in a predictable manner or to a predictable degree"
"prematurely","too soon"
"prematurely","(of childbirth) before the end of the normal period of gestation"
"pitty-patty","describing a rhythmic beating"
"pitty-patty","as of footsteps"
"presciently","with foresight"
"presentably","in a presentable manner"
"pacifically","in a peaceable manner"
"placatingly","in a placating manner"
"plaintively","in a plaintive manner"
"penuriously","in a penurious manner"
"promisingly","in an auspicious manner"
"prosaically","in a matter-of-fact manner"
"provokingly","in a provocative manner"
"punishingly","in a punishing manner"
"primitively","in a primitive style or manner"
"primitively","with reference to the origin or beginning"
"polygonally","in a polygonal manner"
"progressive","advancing in severity"
"progressive","favoring or promoting reform (often by government action)"
"progressive","(of a card game or a dance) involving a series of sections for which the participants successively change place or relative position"
"progressive","favoring or promoting progress"
"progressive","of taxes, adjusted so that the rate increases as the amount of income increases"
"progressive","gradually advancing in extent"
"progressive","a person who favors a political philosophy of progress and reform and the protection of civil liberties"
"progressive","a tense of verbs used in describing action that is on-going"
"psychedelic","(of a mental state) characterized by intense and distorted perceptions and hallucinations and feelings of euphoria or sometimes despair"
"psychedelic","having the vivid colors and bizarre patterns associated with psychedelic states"
"psychedelic","producing distorted sensory perceptions and feelings or altered states of awareness or sometimes states resembling psychosis"
"pestiferous","causing irritation or annoyance"
"pestiferous","tending to corrupt or pervert"
"pestiferous","likely to spread and cause an epidemic disease"
"pestiferous","contaminated with infecting organisms"
"preprandial","preceding a meal (especially dinner)"
"prefatorial","serving as an introduction or preface"
"preparatory","preceding and preparing for something"
"preparative","preceding and preparing for something"
"precedented","having or supported or justified by a precedent"
"preexistent","existing previously or before something"
"preexisting","existing previously or before something"
"predicative","of adjectives"
"pedunculate","having or growing on or from a peduncle or stalk"
"purchasable","available for purchase"
"purchasable","capable of being corrupted"
"picturesque","suggesting or suitable for a picture"
"picturesque","strikingly expressive"
"paperbacked","(of books) having a flexible binding"
"proletarian","belonging to or characteristic of the proletariat"
"proletarian","a member of the working class (not necessarily employed)"
"pearlescent","having a play of lustrous rainbow colors"
"pitch-black","extremely dark"
"piscivorous","feeding on fishes"
"phytophagic","(of animals) feeding on plants"
"painstaking","characterized by extreme care and great effort"
"perfunctory","hasty and without attention to detail"
"perfunctory","as a formality only"
"predestined","established or prearranged unalterably"
"preventable","capable of being prevented"
"promiscuous","not selective of a single class or person"
"pink-orange","of orange tinged with pink"
"pink-tinged","of a color tinged with pink"
"pink-purple","of purple tinged with pink"
"purple-blue","of blue tinged with purple"
"preliterate","used of a society that has not developed writing"
"preliterate","not yet having acquired the ability to read and write"
"polychromic","having or exhibiting many colors"
"perspicuous","(of language) transparently clear"
"punch-drunk","dazed from or as if from repeated blows"
"pantalooned","dressed in trousers"
"petticoated","wearing or furnished with a petticoat"
"promulgated","formally made public"
"publishable","suitable for publication"
"poker-faced","deliberately impassive in manner"
"patelliform","shaped like a dish or pan"
"planoconvex","flat on one side and convex on the other"
"perceivable","capable of being apprehended or understood"
"perceivable","capable of being perceived especially by sight or hearing"
"preoccupied","having or showing excessive or compulsive concern with something"
"preoccupied","deeply absorbed in thought"
"provisional","under terms not final or fully worked out or agreed upon"
"present-day","belonging to the present time"
"presumptive","affording reasonable grounds for belief or acceptance"
"presumptive","having a reasonable basis for belief or acceptance"
"petitionary","of the nature of or expressing a petition"
"plagiarized","copied and passed off as your own"
"plagiarised","copied and passed off as your own"
"parasitical","of plants or persons"
"parasitical","relating to or caused by parasites"
"problematic","making great mental demands"
"problematic","open to doubt or debate"
"preservable","capable of being preserved"
"plantigrade","(of mammals) walking on the whole sole of the foot (as rabbits, raccoons, bears, and humans do)"
"plantigrade","an animal that walks with the entire sole of the foot touching the ground as e.g. bears and human beings"
"plainspoken","characterized by directness in manner or speech"
"plainspoken","using simple and direct language"
"predominant","having superior power and influence"
"predominant","most frequent or common"
"predominate","having superior power and influence"
"predominate","be larger in number, quantity, power, status or importance"
"predominate","appear very large or occupy a commanding position"
"proterozoic","formed in the later of two divisions of the Precambrian era"
"penetrative","tending to penetrate"
"penetrative","having or demonstrating ability to recognize or draw fine distinctions"
"penetrating","tending to penetrate"
"penetrating","having or demonstrating ability to recognize or draw fine distinctions"
"pensionable","entitled to receive a pension"
"philosophic","characterized by the attitude of a philosopher"
"philosophic","of or relating to philosophy or philosophers"
"preliminary","denoting an action or event preceding or in preparation for something more important"
"preliminary","something that serves as a preceding event or introduces what follows"
"preliminary","a minor match preceding the main event"
"panegyrical","formally expressing praise"
"paradoxical","seemingly contradictory but nonetheless possibly true"
"purple-eyed","(of flowers) having a purple eyelike marking"
"protractile","able to be extended"
"protrusible","capable of being thrust forward, as the tongue"
"persnickety","characterized by excessive precision and attention to trivial details"
"persnickety","(used colloquially) overly conceited or arrogant"
"prehistoric","no longer fashionable"
"prehistoric","belonging to or existing in times before recorded history"
"prehistoric","of or relating to times before written history"
"penultimate","next to the last"
"penultimate","the next to last syllable in a word"
"pigeon-toed","having feet that turn inward"
"pointy-toed","having a pointed toe"
"pointed-toe","having a pointed toe"
"procreative","producing new life or offspring"
"palsy-walsy","(used colloquially) having the relationship of friends or pals"
"proprietary","protected by trademark or patent or copyright"
"proprietary","an unincorporated business owned by a single person who is responsible for its liabilities and entitled to its profits"
"precipitous","extremely steep"
"precipitous","done with very great haste and without due deliberation"
"prejudicial","(sometimes followed by `to') causing harm or injury"
"prejudicial","tending to favor preconceived ideas"
"palatalized","produced with the front of the tongue near or touching the hard palate (as `y') or with the blade of the tongue near the hard palate (as `ch' in `chin' or `j' in `gin')"
"palatalised","produced with the front of the tongue near or touching the hard palate (as `y') or with the blade of the tongue near the hard palate (as `ch' in `chin' or `j' in `gin')"
"predigested","artificially partially digested as by enzymatic action"
"precipitate","done with very great haste and without due deliberation"
"precipitate","a precipitated solid substance in suspension or after settling or filtering"
"precipitate","separate as a fine suspension of solid particles"
"precipitate","hurl or throw violently"
"precipitate","bring about abruptly"
"precipitate","fall vertically, sharply, or headlong"
"precipitate","fall from clouds"
"precipitant","done with very great haste and without due deliberation"
"precipitant","an agent that causes a precipitate to form"
"passionless","unmoved by feeling"
"passionless","not passionate"
"puritanical","morally rigorous and strict"
"puritanical","exaggeratedly proper"
"puritanical","of or relating to Puritans or Puritanism"
"perceptible","easily seen or detected"
"perceptible","easily perceived by the senses or grasped by the mind"
"perceptible","capable of being perceived by the mind or senses"
"patrimonial","inherited or inheritable by established rules (usually legal rules) of descent"
"protuberant","curving outward"
"putdownable","(of a book) poorly written and not entertaining"
"patrilineal","based on or tracing descent through the male line"
"patrilinear","based on or tracing descent through the male line"
"platyrrhine","of or related to New World monkeys having nostrils far apart or to people with broad noses"
"platyrrhine","hairy-faced arboreal monkeys having widely separated nostrils and long usually prehensile tails"
"prerecorded","recorded at one time for transmission later"
"pocket-size","small enough to be carried in a garment pocket"
"pocket-size","limited in size or scope"
"pear-shaped","(of sounds) full and rich"
"pear-shaped","having a round shape tapered at one end"
"powder-puff","used of competitive activities in which only women take part"
"prepubertal","(especially of human beings) at the age immediately before puberty"
"polyandrous","having more than one husband at a time"
"pessimistic","expecting the worst possible outcome"
"pyrotechnic","suggestive of fireworks"
"pyrotechnic","of or relating to the craft of making fireworks"
"pyrotechnic","(usually plural) a device with an explosive that burns at a low rate and with colored flames"
"positioning","causing to fall into line or into position"
"positioning","the act of putting something in a certain place"
"particulate","composed of distinct particles"
"particulate","a small discrete mass of solid or liquid matter that remains individually dispersed in gas or liquid emissions (usually considered to be an atmospheric pollutant)"
"persevering","quietly and steadily persevering especially in detail or exactness"
"patriarchal","characteristic of a form of social organization in which the male is the family head and title is traced through the male line"
"patriarchal","relating to or characteristic of a man who is older or higher in rank"
"patriarchic","(of societies) being ruled by or having descent traced through the male line"
"prepackaged","prepared and wrapped beforehand and ready for sale"
"perfectible","capable of becoming or being made perfect"
"penitential","showing or constituting penance"
"physiologic","of or consistent with an organism's normal functioning"
"psychogenic","mental or emotional rather than physiological in origin"
"psychogenic","of or relating to the psychological cause of a disorder"
"permissible","that may be permitted especially as according to rule"
"permissible","that may be accepted or conceded"
"pietistical","excessively or hypocritically pious"
"pietistical","of or relating to Pietism"
"pharisaical","excessively or hypocritically pious"
"putrescible","liable to decay or spoil or become putrid"
"putrefiable","liable to decay or spoil or become putrid"
"pre-emptive","designed or having the power to deter or prevent an anticipated situation or occurrence"
"prohibitive","tending to discourage (especially of prices)"
"prohibitory","tending to discourage (especially of prices)"
"puncturable","capable of being punctured"
"practicable","capable of being done with means at hand and circumstances as they are"
"practicable","usable for a specific purpose"
"pyramidical","resembling a pyramid"
"pointillist","of or relating to pointillism"
"pointillist","a painter who uses the technique of pointillism"
"pleasurable","affording satisfaction or pleasure"
"prestigious","exerting influence by reason of high status or prestige"
"prestigious","having an illustrious reputation"
"prognathous","having a projecting lower jaw"
"pragmatical","concerned with practical matters"
"pragmatical","of or concerning the theory of pragmatism"
"pretentious","intended to attract notice and impress others"
"pretentious","making claim to or creating an appearance of (often undeserved) importance or distinction"
"pretentious","(of a display) tawdry or vulgar"
"punctilious","marked by precise accordance with details"
"predictable","capable of being foretold"
"prophetical","foretelling events as if by supernatural intervention"
"parenthetic","qualifying or explaining"
"premonitory","warning of future misfortune"
"prospective","of or concerned with or related to the future"
"prospicient","planning prudently for the future"
"provocative","serving or tending to provoke, excite, or stimulate"
"purposeless","not evidencing any purpose or goal"
"purposeless","serving no useful purpose"
"pot-trained","(of children) trained to use the toilet"
"pureblooded","having a list of ancestors as proof of being a purebred animal"
"purse-proud","proud or arrogant because of your wealth (especially in the absence of other distinction)"
"polymorphic","having or occurring in several distinct forms"
"polymorphic","relating to the crystallization of a compound in two or more different forms"
"presentable","fit to be seen"
"parabolical","having the form of a parabola"
"parabolical","resembling or expressed by parables"
"profanatory","profaning or tending to desecrate"
"pegged-down","fastened by pegs"
"polyestrous","having more than one period of estrus per year"
"peripatetic","traveling especially on foot"
"peripatetic","of or relating to Aristotle or his philosophy"
"peripatetic","a person who walks from place to place"
"paripinnate","(of a leaf shape) pinnate with a pair of leaflets at the apex"
"palm-shaped","of a leaf shape"
"pinnatisect","(of a leaf shape) cleft nearly to the midrib in narrow divisions not separated into distinct leaflets"
"panduriform","(of a leaf shape) having rounded ends and a contracted center"
"palpitating","having a slight and rapid trembling motion"
"patronizing","characteristic of those who treat others with condescension, like a behaviour or characteristic"
"patronising","(used of behavior or attitude) characteristic of those who treat others with condescension"
"persuadable","being susceptible to persuasion"
"persuasible","being susceptible to persuasion"
"predisposed","made susceptible"
"pink-tipped","of a leaf tipped with pink"
"pantropical","distributed throughout the tropics"
"pentamerous","divided into five parts"
"plain-woven","(of cloth) made in plain weave"
"pink-collar","of or relating to a class of jobs once traditionally filled by women"
"Procrustean","of or relating to the mythical giant Procrustes or the mode of torture practiced by him"
"presocratic","before the time of Socrates"
"postglacial","relating to or occurring during the time following a glacial period"
"phonogramic","of or relating to a phonogram"
"photometric","of or relating to photometry"
"Platonistic","pertaining to or characteristic of or in accordance with Platonism"
"pleomorphic","relating to or characterized by pleomorphism"
"plutocratic","of or relating to or characteristic of a plutocrat"
"pachydermal","of or relating to or characteristic of pachyderms"
"pachydermic","of or relating to or characteristic of pachyderms"
"papilliform","shaped like a papilla"
"preclinical","of or relating to the early phases of a disease when accurate diagnosis is not possible because symptoms of the disease have not yet appeared"
"paramedical","of or denoting a person who assists physicians and nurses or is trained physicians and nurses in their activities"
"paramedical","a person trained to assist medical professionals and to give emergency medical treatment"
"parheliacal","relating to or resembling a parhelion"
"propagative","characterized by propagation or relating to propagation"
"perithelial","of or relating to the tissue layer around small blood vessels"
"prokaryotic","having cells that lack membrane-bound nuclei"
"procaryotic","having cells that lack membrane-bound nuclei"
"pentangular","of or relating to or shaped like a pentagon"
"polyphonous","of or relating to or characterized by polyphony"
"pericardial","located around the heart or relating to or affecting the pericardium"
"pericardiac","located around the heart or relating to or affecting the pericardium"
"psychiatric","relating to or used in or engaged in the practice of psychiatry"
"psychomotor","of or relating to or characterizing mental events that have motor consequences or vice versa"
"periodontic","of or relating to or involving or practicing periodontics"
"periodontal","of or relating to or involving or practicing periodontics"
"pantheistic","of or relating to pantheism"
"pedagogical","of or relating to pedagogy"
"pluralistic","of or relating to the philosophical doctrine of pluralism"
"Palestinian","of or relating to the area of Palestine and its inhabitants"
"Panhellenic","of or relating to all the Greeks"
"proteolytic","of or relating to proteolysis"
"patristical","of or relating to the writings of the early church fathers"
"postnuptial","relating to events after a marriage"
"Pythagorean","of or relating to Pythagoras or his geometry"
"paleolithic","of or relating to the second period of the Stone Age (following the eolithic)"
"pentecostal","of or relating to or occurring at Pentecost"
"pentecostal","of or relating to or characteristic of any of various Pentecostal religious bodies or their members"
"phosphorous","containing or characteristic of phosphorus"
"piscatorial","relating to or characteristic of the activity of fishing"
"porphyritic","(of rocks) consisting of porphyry or containing large crystals in a fine groundmass of minerals"
"primiparous","of or relating to a woman who has given birth only once"
"prefectural","of or relating to a prefecture"
"proconsular","of or relating to or typical of a proconsul"
"promotional","of or relating to serving as publicity"
"promotional","of or relating to advancement"
"purgatorial","of or resembling purgatory"
"purgatorial","serving to purge or rid of sin"
"pyrogenetic","produced by or producing fever"
"pyrographic","of or relating to or produced by pyrography"
"paralytical","relating to or of the nature of paralysis"
"participial","of or relating to or consisting of participles"
"participial","a non-finite form of the verb"
"pentavalent","having a valence of five"
"philhellene","characterized by a love of Greece and Grecian things"
"philhellene","an admirer of Greece and everything Greek"
"pasteurized","having been subjected to pasteurization in order to halt fermentation"
"pasteurised","having been subjected to pasteurization in order to halt fermentation"
"penetration","the act of entering into or through something"
"penetration","the act (by a man) of inserting his penis into the vagina of a woman"
"penetration","an attack that penetrates into enemy territory"
"penetration","the depth to which something penetrates (especially the depth reached by a projectile that hits a target)"
"penetration","the ability to make way into or through something"
"penetration","clear or deep perception of a situation"
"performance","any recognized accomplishment"
"performance","the act of performing"
"performance","the act of presenting a play, a piece of music, or other entertainment"
"performance","a dramatic or musical entertainment"
"performance","process or manner of functioning or operating"
"prisonbreak","an escape from jail"
"procurement","the act of getting possession of something"
"pre-emption","a prior appropriation of something"
"pre-emption","the right to purchase something in advance of others"
"pre-emption","the right of a government to seize or appropriate something, as property"
"pre-emption","the judicial principle asserting the supremacy of federal over state legislation on the same subject"
"proselytism","the state of being a proselyte"
"proselytism","the practice of proselytizing"
"post-mortem","an examination and dissection of a dead body to determine cause of death or the changes produced by disease"
"post-mortem","discussion of an event after it has occurred"
"prohibition","the action of prohibiting or inhibiting or forbidding (or an instance thereof)"
"prohibition","a law forbidding the sale of alcoholic beverages"
"prohibition","a decree that prohibits something"
"prohibition","refusal to approve or assent to"
"prohibition","the period from 1920 to 1933 when the sale of alcoholic beverages was prohibited in the United States by a constitutional amendment"
"percolation","the filtration of a liquid for extraction or purification"
"percolation","the act of making coffee in a percolator"
"percolation","the slow passage of a liquid through a filtering medium"
"preparation","the act of preparing something, such as food, by the application of heat"
"preparation","preparatory school work done outside school (especially at home)"
"preparation","activity leading to skilled behavior"
"preparation","the activity of putting or setting in order in advance of some act or purpose"
"preparation","the cognitive process of thinking about what you will do in the event of something happening"
"preparation","(music) a note that produces a dissonant chord is first heard in a consonant chord"
"preparation","the state of having been made ready or prepared for use or action (especially military action)"
"preparation","a substance prepared according to a formula"
"progression","the act of moving forward (as toward a goal)"
"progression","a movement forward"
"progression","a series with a definite pattern of advance"
"profanation","degradation of something worthy of respect"
"profanation","blasphemous behavior"
"parasailing","gliding in a parasail"
"paragliding","gliding in a parasail"
"parachuting","descent with a parachute"
"permutation","act of changing the lineal order of objects in a group"
"permutation","complete change in character or condition"
"permutation","the act of changing the arrangement of a given number of elements"
"permutation","an event in which one thing is substituted for another"
"prostration","the act of assuming a prostrate position"
"prostration","abject submission"
"prostration","an abrupt failure of function or complete physical exhaustion"
