word,definition
"pud","(British) the dessert course of a meal (`pud' is used informally)"
"pie","dish baked in pastry-lined pan often with a pastry top"
"pea","seed of a pea plant used for food"
"pea","a leguminous plant of the genus Pisum with small white flowers and long green pods containing edible green seeds"
"pea","the fruit or seed of a pea plant"
"poi","a Hawaiian dish of taro root pounded to a paste and often allowed to ferment"
"PAC","committee formed by a special-interest group to raise money for their favorite political candidates"
"pom","a disparaging term for a British person"
"pal","a close friend who accompanies his buddies in their activities"
"pal","become friends"
"pol","a person active in party politics"
"POW","a person who surrenders to or is taken by an enemy in a time of war"
"pia","perennial herb of East Indies to Polynesia and Australia"
"pay","something that remunerates"
"pay","dedicate"
"pay","bear a cost or penalty, in recompense for some action"
"pay","convey, as of a compliment, regards, attention, etc."
"pay","give money, usually in exchange for goods or services"
"pay","cancel or discharge a debt"
"pay","discharge or settle"
"pay","do or give something to somebody in return"
"pay","bring in"
"pay","make a compensation for"
"pay","render"
"pay","be worth it"
"pee","term for urination"
"pee","liquid excretory product"
"pee","eliminate urine"
"par","the standard number of strokes set for each hole on a golf course, or for the entire course"
"par","a state of being essentially equal or equivalent"
"par","make a score (on a hole) equal to par"
"pdl","a unit of force equal to the force that imparts an acceleration of 1 foot/sec/sec to a mass of 1 pound"
"pul","100 puls equal 1 afghani in Afghanistan"
"pya","100 pyas equal 1 kyat in Myanmar"
"pct","a proportion in relation to a whole (which is usually the amount per hundred)"
"pox","a contagious disease characterized by purulent skin eruptions that may leave pock marks"
"pox","a common venereal disease caused by the treponema pallidum spirochete"
"PMS","a syndrome that occurs in many women from 2 to 14 days before the onset of menstruation"
"PVC","a polymer of vinyl chloride used instead of rubber in electric cables"
"qat","the leaves of the shrub Catha edulis which are chewed like tobacco or used to make tea"
"QED","shortened form of ""quod erat demonstrandum,"" usually used at the end of a mathematical or scientific proof to show the desired outcome has been accomplished"
"QED","a relativistic quantum theory of the electromagnetic interactions of photons and electrons and muons"
"red","characterized by violence or bloodshed"
"red","of a color at the end of the color spectrum (next to orange)"
"red","suffused with blood from emotion or exertion, reddened"
"red","red color or pigment"
"red","emotionally charged terms used to refer to extreme radicals or revolutionaries"
"red","the amount by which the cost of a business exceeds its revenue"
"raw","not processed or subjected to analysis"
"raw","completely unclothed"
"raw","not treated with heat to prepare it for eating"
"raw","lacking training or experience"
"raw","brutally unfair or harsh"
"raw","unpleasantly cold and damp"
"raw","having the surface exposed and painful"
"raw","devoid of elaboration or diminution or concealment"
"raw","hurting"
"raw","untempered and unrefined"
"raw","not processed or refined"
"raw","informal terms for nakedness"
"raw","used of wood and furniture"
"raw","(used especially of commodities) being unprocessed or manufactured using only simple or minimal processes"
"rum","beyond or deviating from the usual or expected"
"rum","a card game based on collecting sets and sequences"
"rum","liquor distilled from fermented molasses"
"rub","the act of rubbing or wiping"
"rub","an unforeseen obstacle"
"rub","move over something with pressure"
"rub","cause friction"
"rub","scrape or rub as if to relieve itching"
"rap","the act of hitting vigorously"
"rap","a reproach for some lapse or misdeed"
"rap","genre of African-American music of the 1980s and 1990s in which rhyming lyrics are chanted to a musical accompaniment"
"rap","voluble conversation"
"rap","the sound made by a gentle blow"
"rap","a gentle blow"
"rap","talk volubly"
"rap","to strike sharply"
"rap","perform rap music"
"rap","make light, repeated taps on a surface"
"run","be affected by"
"run","have a particular form"
"run","change or be different within limits"
"run","a score in baseball made by a runner touching all four bases safely"
"run","the act of running"
"run","a regular trip"
"run","a short trip"
"run","(American football) a play in which a player attempts to carry the ball through or past the opposing team"
"run","the act of testing something"
"run","an unbroken chronological sequence"
"run","the pouring forth of a fluid"
"run","a row of unravelled stitches"
"run","a race run on foot"
"run","a race between candidates for elective office"
"run","an unbroken series of events"
"run","a small stream"
"run","the production achieved during a continuous period of operation (of a machine or factory etc.)"
"run","unrestricted freedom to use"
"run","the continuous period of time during which something (a machine or a factory) operates or continues in operation"
"run","become undone"
"run","come unraveled or undone as if by snagging"
"run","reduce or cause to be reduced from a solid to a liquid state, usually by heating"
"run","cause to perform"
"run","progress by being changed"
"run","change from one state to another"
"run","compete in a race"
"run","run, stand, or compete for an office or a position"
"run","pursue for food or sport (as of wild animals)"
"run","pass over, across, or through"
"run","perform as expected when applied"
"run","be operating, running or functioning"
"run","carry out"
"run","cause to emit recorded audio or video"
"run","include as the content"
"run","travel a route regularly"
"run","cover by running"
"run","move fast by using one's feet, with one foot off the ground at any given time"
"run","travel rapidly, by any (unspecified) means"
"run","run with the ball"
"run","keep company"
"run","sail before the wind"
"run","be diffused"
"run","move along, of liquids"
"run","flee"
"run","cause an animal to move fast"
"run","move about freely and without restraint, or act as if running around in an uncontrolled way"
"run","deal in illegally, such as arms or liquor"
"run","set animals loose to graze"
"run","direct or control"
"run","make without a miss"
"run","carry out a process or program, as on a computer or a machine"
"run","occur persistently"
"run","continue to exist"
"run","extend or continue for a certain period of time"
"run","stretch out over a distance, space, time, or scope"
"run","cause something to pass or lead somewhere"
"run","have a tendency or disposition to do or be something"
"rbi","in baseball or softball, a run that is the result of the batter's performance"
"rip","the act of rending or ripping or splitting something"
"rip","a stretch of turbulent water in a river or the sea caused by one current flowing into or across another current"
"rip","an opening made forcibly as by pulling apart"
"rip","a dissolute man in fashionable society"
"rip","criticize or abuse strongly and violently"
"rip","tear or be torn violently"
"rip","cut (wood) along the grain"
"rip","move precipitously or violently"
"row","the act of rowing as a sport"
"row","(construction) a layer of masonry"
"row","a continuous chronological succession without an interruption"
"row","an angry dispute"
"row","an arrangement of objects or people side by side in a line"
"row","a linear array of numbers, letters, or symbols side by side"
"row","a long continuous strip (usually running horizontally)"
"row","propel with oars"
"rag","a boisterous practical joke (especially by college students)"
"rag","a small piece of cloth or paper"
"rag","newspaper with half-size pages"
"rag","music with a syncopated melody (usually for the piano)"
"rag","a week at British universities during which side-shows and processions of floats are organized to raise money for charities"
"rag","break into lumps before sorting"
"rag","censure severely or angrily"
"rag","harass with persistent criticism or carping"
"rag","play in ragtime"
"rag","cause annoyance in"
"rag","treat cruelly"
"rig","the act of swindling by some fraudulent scheme"
"rig","a vehicle with wheels drawn by one or more horses"
"rig","gear used in fishing"
"rig","a set of clothing (with accessories)"
"rig","gear (including necessary machinery) for a particular enterprise"
"rig","formation of masts, spars, sails, etc., on a vessel"
"rig","a truck consisting of a tractor and trailer together"
"rig","equip with sails or masts"
"rig","connect or secure to"
"rig","manipulate in a fraudulent manner"
"rig","arrange the outcome of by means of deceit"
"rut","hollow out in the form of a furrow or groove"
"rut","a settled and monotonous routine that is hard to escape"
"rut","a groove or furrow (especially one in soft earth caused by wheels)"
"rod","any rod-shaped bacterium"
"rod","a gangster's pistol"
"rod","a long thin implement made of metal or wood"
"rod","a visual receptor cell that is sensitive to dim light"
"rod","a square rod of land"
"rod","a linear measure of 16.5 feet"
"roe","the eggs or egg-laden ovary of a fish"
"roe","the egg mass or spawn of certain crustaceans such as the lobster"
"roe","eggs of female fish"
"roe","fish eggs or egg-filled ovary"
"ray","cartilaginous fishes having horizontally flattened bodies and enlarged winglike pectoral fins with gills on the underside"
"ray","any of the stiff bony spines in the fin of a fish"
"ray","the syllable naming the second (supertonic) note of any major scale in solmization"
"ray","a column of light (as from a beacon)"
"ray","a group of nearly parallel lines of electromagnetic radiation"
"ray","a branch of an umbel or an umbelliform inflorescence"
"ray","(mathematics) a straight line extending from a point"
"ray","expose to radiation"
"ray","extend or spread outward from a center or focus or inward towards a center"
"ray","emit as rays"
"rat","any of various long-tailed rodents similar to but larger than a mouse"
"rat","a pad (usually made of hair) worn as part of a woman's coiffure"
"rat","one who reveals confidential information in return for money"
"rat","a person who is deemed to be despicable or contemptible"
"rat","someone who works (or provides workers) during a strike"
"rat","give away information about somebody"
"rat","catch rats, especially with dogs"
"rat","give (hair) the appearance of being fuller by using a rat"
"rat","take the place of work of someone on strike"
"rat","employ scabs or strike breakers in"
"rat","desert one's party or group of friends, for example, for one's personal advantage"
"ram","uncastrated adult male sheep"
"ram","a tool for driving or forcing something by impact"
"ram","force into or from an action or state, either physically or metaphorically"
"ram","crowd or pack to capacity"
"ram","undergo damage or destruction on impact"
"ram","strike or drive against with a heavy impact"
"rim","the top edge of a vessel or other container"
"rim","a projection used for strength or for attaching to another object"
"rim","the outer part of a wheel to which the tire is attached"
"rim","(basketball) the hoop from which the net is suspended"
"rim","the shape of a raised edge of a more or less circular object"
"rim","roll around the rim of"
"rim","furnish with a rim"
"rim","run around the rim of"
"RAM","the most common computer memory which can be used by programs to perform necessary tasks while the computer is on"
"rep","a fabric with prominent rounded crosswise ribs"
"rep","informal abbreviation of `representative'"
"rib","support resembling the rib of an animal"
"rib","a projecting molding on the underside of a vault or ceiling"
"rib","a riblike supporting or strengthening part of an animal or plant"
"rib","any of the 12 pairs of curved arches of bone extending from the spine to or toward the sternum in humans (and similar bones in most vertebrates)"
"rib","a teasing remark"
"rib","cut of meat including one or more ribs"
"rib","subject to laughter or ridicule"
"rib","form vertical ribs by knitting"
"rue","(French) a street or road in France"
"rue","sadness associated with some wrong done or some disappointment"
"rue","leaves sometimes used for flavoring fruit or claret cup but should be used with great caution: can cause irritation like poison ivy"
"rue","European strong-scented perennial herb with grey-green bitter-tasting leaves"
"rue","feel remorse for"
"rug","floor covering consisting of a piece of thick heavy fabric (usually with nap or pile)"
"rot","unacceptable behavior (especially ludicrously false statements)"
"rot","(biology) the process of decay caused by bacterial or fungal action"
"rot","a state of decay usually accompanied by an offensive odor"
"rot","become physically weaker"
"rot","break down"
"rho","the 17th letter of the Greek alphabet"
"rye","whiskey distilled from rye or rye and malt"
"rye","hardy annual cereal grass widely cultivated in northern Europe where its grain is the chief ingredient of black bread and in North America for forage and soil improvement"
"rye","the seed of the cereal grass"
"roc","mythical bird of prey having enormous size and strength"
"ref","(sports) the chief official (as in boxing or American football) who is expected to ensure fair play"
"rad","the unit of plane angle adopted under the Systeme International d'Unites"
"rad","a unit of absorbed ionizing radiation equal to 100 ergs per gram of irradiated material"
"REM","a recurring sleep state during which dreaming occurs"
"ROI","(corporate finance) the amount, expressed as a percentage, that is earned on a company's total capital calculated by dividing the total capital into earnings before interest, taxes, or dividends are paid"
"rpm","rate of revolution of a motor"
"rev","rate of revolution of a motor"
"rev","increase the number of rotations per minute"
"ret","place (flax, hemp, or jute) in liquid so as to promote loosening of the fibers from the woody tissue"
"rid","relieve from"
"rob","rip off"
"rob","take something away by force or without the consent of the owner"
"sic","intentionally so written (used after a printed word or phrase)"
"sic","urge to attack someone"
"sly","marked by skill in deception"
"shy","short"
"shy","wary and distrustful"
"shy","lacking self-confidence"
"shy","a quick throw"
"shy","throw quickly"
"shy","start suddenly, as from fright"
"sad","bad"
"sad","experiencing or showing sorrow or unhappiness"
"sad","of things that make you feel sad"
"set","(usually followed by `to' or `for') on the point of or strongly disposed"
"set","being below the horizon"
"set","put into a certain state"
"set","make ready or suitable or equip in advance for a particular purpose or for some use, event, etc"
"set","get ready for a particular purpose or event"
"set","equip with sails or masts"
"set","become gelatinous"
"set","estimate"
"set","fix conclusively or authoritatively"
"set","decide upon or fix definitely"
"set","establish as the highest level or best performance"
"set","urge to attack someone"
"set","give a fine, sharp edge to a knife or razor"
"set","put into a certain place or abstract location"
"set","insert (a nail or screw below the surface, as into a countersink)"
"set","put or set (seeds, seedlings, or plants) into the ground"
"set","fix in a border"
"set","put into a position that will restore a normal state"
"set","apply or start"
"set","adapt for performance in a different way"
"set","locate"
"set","set in type"
"set","disappear beyond the horizon"
"set","converted to solid form (as concrete)"
"set","fixed and unmoving"
"set","set down according to a plan:'a carefully laid table with places set for four people'"
"set","situated in a particular spot or position"
"set","determined or decided upon as by an authority"
"set","several exercises intended to be done in series"
"set","the act of putting something in position"
"set","any electronic equipment that receives or transmits radio or tv signals"
"set","representation consisting of the scenery and other properties used to identify the location of a dramatic production"
"set","(psychology) being temporarily ready to respond in a particular way"
"set","a relatively permanent inclination to react in a particular way"
"set","the descent of a heavenly body below the horizon"
"set","a group of things of the same kind that belong together and are so used"
"set","(mathematics) an abstract collection of numbers or symbols"
"set","an unofficial association of people or groups"
"set","the process of becoming hard or solid by cooling or drying or crystallization"
"set","a unit of play in tennis or squash"
"set","arrange attractively"
"set","bear fruit"
"set","alter or regulate so as to achieve accuracy or conform to a standard"
"set","set to a certain position or cause to operate correctly"
"sr.","used of the older of two persons of the same name especially used to distinguish a father from his son"
"six","denoting a quantity consisting of six items or units"
"six","a playing card or domino or die whose upward face shows six pips"
"six","the cardinal number that is the sum of five and one"
"sec","(of champagne) moderately dry"
"sec","ratio of the hypotenuse to the adjacent side of a right-angled triangle"
"sec","1/60 of a minute"
"sin","an act that is regarded by theologians as a transgression of God's will"
"sin","violent and excited activity"
"sin","estrangement from god"
"sin","the 21st letter of the Hebrew alphabet"
"sin","ratio of the length of the side opposite the given angle to the length of the hypotenuse of a right-angled triangle"
"sin","commit a sin"
"sin","commit a faux pas or a fault or make a serious mistake"
"sip","a small drink"
"sip","drink in sips"
"sob","convulsive gasp made while weeping"
"sob","weep convulsively"
"SOP","a prescribed procedure to be followed routinely"
"sow","an adult female hog"
"sow","introduce into an environment"
"sow","place seeds in or on the ground for future growth"
"sow","place seeds in or on the ground"
"sap","a piece of metal covered by leather with a flexible handle"
"sap","a person who lacks good judgment"
"sap","a watery solution of sugars, salts, and minerals that circulates through the vascular system of a plant"
"sap","excavate the earth beneath"
"sap","deplete"
"spa","a place of business with equipment and facilities for exercising and improving physical fitness"
"spa","a fashionable hotel usually in a resort area"
"spa","a health resort near a spring or at the seaside"
"saw","a power tool for cutting wood"
"saw","hand tool having a toothed blade for cutting"
"saw","a condensed but memorable saying embodying some important fact of experience that is taken as true by many people"
"saw","cut with a saw"
"sax","a single-reed woodwind with a conical bore"
"ski","narrow wood or metal or plastic runners used in pairs for gliding over snow"
"ski","move along on skis"
"SUV","a high-performance four-wheel drive car built on a truck chassis"
"sum","the whole amount"
"sum","a quantity obtained by the addition of a group of numbers"
"sum","the choicest or most essential or most vital part of some idea or experience"
"sum","the final aggregate"
"sum","a set containing all and only the members of two or more given sets"
"sum","a quantity of money"
"sum","determine the sum of"
"sum","be a summary of"
"sty","a pen for swine"
"sty","an infection of the sebaceous gland of the eyelid"
"sub","a submersible warship usually armed with torpedoes"
"sub","a large sandwich made of a long crusty roll split lengthwise and filled often filled with a combination of meats, cheese, tomato, onion, lettuce, and condiments"
"sub","be a substitute"
"SPF","the degree to which a sunscreen protects the skin from the direct rays of the sun"
"sac","a structure resembling a bag in an animal"
"sac","a case or sheath especially a pollen sac or moss capsule"
"sac","an enclosed space"
"SOS","an internationally recognized distress signal in radio code"
"sol","the syllable naming the fifth (dominant) note of any musical scale in solmization"
"sol","a colloid that has a continuous liquid phase in which a solid is suspended in a liquid"
"soh","the syllable naming the fifth (dominant) note of any musical scale in solmization"
"sop","a concession given to mollify or placate"
"sop","piece of solid food for dipping in a liquid"
"sop","cover with liquid"
"sop","dip into liquid"
"sop","be or become thoroughly soaked or saturated with a liquid"
"sop","give a conciliatory gift or bribe to"
"sup","a small amount of liquid food"
"sup","take solid or liquid food into the mouth a little at a time either by drinking or by eating with a spoon"
"soy","the most highly proteinaceous vegetable known"
"soy","thin sauce made of fermented soy beans"
"soy","erect bushy hairy annual herb having trifoliate leaves and purple to pink flowers"
"soy","a source of oil"
"see","the seat within a bishop's diocese where his cathedral is located"
"see","perceive (an idea or situation) mentally"
"see","get to know or become aware of, usually accidentally"
"see","make sense of"
"see","be careful or certain to do something"
"see","deem to be"
"see","deliberate or decide"
"see","find out, learn, or determine with certainty, usually by making an inquiry or other effort"
"see","match or meet"
"see","receive as a specified guest"
"see","imagine"
"see","come together"
"see","accompany or escort"
"see","go or live through"
"see","perceive or be contemporaneous with"
"see","perceive by sight or have the power to perceive by sight"
"see","see and understand, have a good eye"
"see","observe, check out, and look over carefully or inspect"
"see","see or watch"
"see","observe as if with an eye"
"see","date regularly"
"see","go to see for professional or business reasons"
"see","go to see for a social visit"
"see","go to see a place, as for entertainment"
"see","take charge of or deal with"
"sky","the atmosphere and outer space as viewed from the earth"
"sky","throw or toss with a light motion"
"sea","a division of an ocean or a large body of salt water partially enclosed by land"
"sea","turbulent water with swells of considerable size"
"sea","anything apparently limitless in quantity or volume"
"sun","the star that is the source of light and heat for the planets in the solar system"
"sun","any star around which a planetary system revolves"
"sun","a person considered as a source of warmth or energy or glory etc"
"sun","the rays of the sun"
"sun","expose one's body to the sun"
"sun","expose to the rays of the sun or affect by exposure to the sun"
"sod","surface layer of ground containing a mat of grass and grass roots"
"sod","an informal British term for a youth or man"
"sod","someone who engages in anal copulation (especially a male who engages in anal copulation with another male)"
"sod","cover with sod"
"SOB","insulting terms of address for people who are stupid or irritating or ridiculous"
"sot","a chronic drinker"
"sib","one related by blood or origin"
"sib","a person's brother or sister"
"sir","term of address for a man"
"sis","a female person who has the same parents as another person"
"son","a male human offspring"
"spy","(military) a secret agent hired by a state to obtain information about its enemies or by a business to obtain industrial secrets from competitors"
"spy","a secret watcher"
"spy","secretly collect sensitive or classified information"
"spy","watch, observe, or inquire secretly"
"spy","catch sight of"
"sou","a former French coin of low denomination"
"sen","a fractional monetary unit of Japan and Indonesia and Cambodia"
"som","the basic unit of money in Kyrgyzstan"
"som","the basic unit of money in Uzbekistan"
"S/N","the ratio of signal intensity to noise intensity"
"sag","a shape that sags"
"sag","to droop, sink, or settle from or as if from pressure or loss of tautness"
"sag","to cause to sag"
"say","the chance to speak"
"say","give instructions to or direct somebody to do something with authority"
"say","express a supposition"
"say","indicate"
"say","communicate or express nonverbally"
"say","recite or repeat a fixed text"
"say","speak, pronounce, or utter in a certain way"
"say","utter aloud"
"say","express in words"
"say","state as one's opinion or judgement"
"say","report or maintain"
"say","have or contain a certain wording or form"
"sit","serve in a specific professional capacity"
"sit","be seated"
"sit","show to a seat"
"sit","sit and travel on the back of animal, usually while controlling its motions"
"sit","take a seat"
"sit","be in session"
"sit","assume a posture as for artistic purposes"
"sit","work or act as a baby-sitter"
"sit","be located or situated somewhere"
"sit","be around, often idly or without specific purpose"
"sew","fasten by sewing"
"sew","create (clothes) with cloth"
"sue","institute legal proceedings against"
"she","nominative singular feminine pronoun"
"too","to a degree exceeding normal or proper limits"
"too","in addition"
"tan","of a light yellowish-brown color"
"tan","a light brown the color of topaz"
"tan","ratio of the opposite to the adjacent side of a right-angled triangle"
"tan","a browning of the skin resulting from exposure to the rays of the sun"
"tan","get a tan, from wind or sun"
"tan","treat skins and hides with tannic acid so as to convert them into leather"
"ten","being one more than nine"
"ten","one of four playing cards in a deck with ten pips on the face"
"ten","the cardinal number that is the sum of nine and one"
"two","being one more than one"
"two","one of the four playing cards in a deck that have two spots"
"two","the cardinal number that is the sum of one and one or a numeral representing this number"
"tod","alone and on your own"
"tod","a unit of weight for wool equal to about 28 pounds"
"Tai","of or relating to Thailand"
"Tai","of or relating to the languages of the Thai people"
"Tai","of or relating to or characteristic of Thailand or its people"
"tow","the act of hauling something by means of a hitch or rope"
"tow","drag behind"
"tug","a sudden abrupt pull"
"tug","a powerful small boat designed to pull or push larger ships"
"tug","to struggle in opposition"
"tug","pull hard"
"tug","pull or strain hard at"
"tug","move by pulling hard"
"tug","carry with difficulty"
"tug","tow (a vessel) with a tug"
"tug","strive and make an effort to reach a goal"
"tap","a light touch or stroke"
"tap","the act of tapping a telephone or telegraph line to get information"
"tap","a plug for a bunghole in a cask"
"tap","a tool for cutting female (internal) screw threads"
"tap","a small metal plate that attaches to the toe or heel of a shoe (as in tap dancing)"
"tap","a faucet for drawing water from a pipe or cask"
"tap","the sound made by a gentle blow"
"tap","a gentle blow"
"tap","make a solicitation or entreaty for something"
"tap","draw from"
"tap","strike lightly"
"tap","cut a female screw thread with a tap"
"tap","pierce in order to draw a liquid from"
"tap","draw (liquor) from a tap"
"tap","dance and make rhythmic clicking sounds by means of metal plates nailed to the sole of the dance shoes"
"tap","walk with a tapping sound"
"tap","make light, repeated strikes on a surface"
"tap","tap a telephone or telegraph wire to get information"
"tap","draw from or dip into to get something"
"tap","furnish with a tap or spout, so as to be able to draw liquid from it"
"tag","(sports) the act of touching a player in a game (which changes their status in the game)"
"tag","a game in which one child chases the others"
"tag","a small piece of cloth or paper"
"tag","a label written or printed on paper, cardboard, or plastic that is attached to something to indicate its owner, nature, price, etc."
"tag","a label associated with something for the purpose of identification"
"tag","provide with a name or nickname"
"tag","attach a tag or label to"
"tag","touch a player while he is holding the ball"
"tag","supply (blank verse or prose) with rhymes"
"tag","go after with the intent to catch"
"TKO","a knockout declared by the referee who judges one boxer unable to continue"
"TLC","considerate and solicitous care"
"try","earnest and conscientious activity intended to do or accomplish something"
"try","put on a garment in order to see whether it fits and looks nice"
"try","melt (fat or lard) in order to separate out impurities"
"try","take a sample of"
"try","test the limits of"
"try","give pain or trouble to"
"try","examine or hear (evidence or a case) by judicial process"
"try","put on trial or hear a case and sit as the judge at the trial of"
"try","make an effort or attempt"
"try","put to the test, as for its quality, or give experimental use to"
"tit","small insectivorous birds"
"tit","either of two soft fleshy milk-secreting glandular organs on the chest of a woman"
"tit","the small projection of a mammary gland"
"tom","male turkey"
"tom","male cat"
"toy","any of several breeds of very small dogs kept purely as pets"
"toy","a copy that reproduces a person or thing in greatly reduced size"
"toy","an artifact designed to be played with"
"toy","a device regarded as providing amusement"
"toy","a nonfunctional replica of something else"
"toy","engage in an activity as if it were a game rather than take it seriously"
"toy","manipulate manually or in one's mind or imagination"
"toy","behave carelessly or indifferently"
"tup","uncastrated adult male sheep"
"teg","two-year-old sheep"
"tub","a relatively large open container that you fill with water and use to wash the body"
"tub","a large open vessel for holding or storing liquids"
"tub","the amount that a tub will hold"
"tin","airtight sealed metal container for food or drink or paint etc."
"tin","metal container for storing dry foods such as tea or flour"
"tin","a vessel (box, can, pan, etc.) made of tinplate and used mainly in baking"
"tin","a silvery malleable metallic element that resists corrosion"
"tin","prepare (a metal) for soldering or brazing by applying a thin layer of solder to the surface"
"tin","preserve in a can or tin"
"tin","plate with tin"
"top","situated at the top or highest position"
"top","a canvas tent to house the audience at a circus performance"
"top","a garment, especially for women, that extends from the shoulders to the waist or hips"
"top","covering for a hole, especially a hole in the top of a container"
"top","a conical child's plaything tapering to a steel point on which it can be made to spin"
"top","platform surrounding the head of a lower mast"
"top","the greatest possible intensity"
"top","the top or extreme point of something, usually a mountain or hill"
"top","the highest or uppermost side of anything"
"top","the upper part of anything"
"top","the highest level or degree attainable"
"top","the first half of an inning"
"top","finish up or conclude"
"top","be the culminating event"
"top","cut the top off"
"top","strike (the top part of a ball in golf, baseball, or pool) giving it a forward spin"
"top","reach or ascend the top of"
"top","pass by, over, or under without making contact"
"top","provide with a top or finish the top (of a structure)"
"top","be superior or better than some standard"
"top","be ahead of others"
"top","be at the top of or constitute the top or highest point"
"tux","semiformal evening dress for men"
"tie","a fastener that serves to join or connect"
"tie","neckwear consisting of a long narrow piece of material worn under a collar and tied in knot at the front"
"tie","a cord, string, ribbon, wire etc. with which something is tied"
"tie","a horizontal beam used to prevent two other structural members from spreading apart or separating"
"tie","one of the cross braces that support the rails on a railway track"
"tie","(music) a slur over two notes of the same pitch"
"tie","the finish of a contest in which the score is tied and the winner is undecided"
"tie","a social or business relationship"
"tie","equality of score in a contest"
"tie","form a knot or bow in"
"tie","limit or restrict to"
"tie","finish a game with an equal number of points, goals, etc."
"tie","fasten or secure with a rope, string, or cord"
"tie","connect, fasten, or put together two or more pieces"
"tie","unite musical notes by a tie"
"tie","make by tying pieces together"
"tie","perform a marriage ceremony"
"tie","create social or emotional ties"
"tab","a dose of medicine in the form of a small pellet"
"tab","a short strip of material attached to or projecting from something in order to facilitate opening or identifying or handling it"
"tab","the key on a typewriter or a word processor that causes a tabulation"
"tab","sensationalist journalism"
"tab","the bill in a restaurant"
"tee","a short peg put into the ground to hold a golf ball off the ground"
"tee","support holding a football on end and above the ground preparatory to the kickoff"
"tee","the starting place for each hole on a golf course"
"tee","connect with a tee"
"tee","place on a tee"
"taw","a large marble used for shooting in the game of marbles"
"taw","the 23rd letter of the Hebrew alphabet"
"tam","a woolen cap of Scottish origin"
"toe","the part of footwear that provides a covering for the toes"
"toe","(golf) the part of a clubhead farthest from the shaft"
"toe","one of the digits of the foot"
"toe","forepart of a hoof"
"toe","touch with the toe"
"toe","drive (a golf ball) with the toe of the club"
"toe","hit (a golf ball) with the toe of the club"
"toe","drive obliquely"
"toe","walk so that the toes assume an indicated position or direction"
"THC","psychoactive substance present in marijuana"
"TNT","explosive consisting of a yellow crystalline compound that is a flammable toxic derivative of toluene"
"tun","a large cask especially one holding a volume equivalent to 2 butts or 252 gals"
"tat","tastelessness by virtue of being cheap and vulgar"
"tat","make lacework by knotting or looping"
"tum","an enlarged and muscular saclike organ of the alimentary canal"
"TCP","a protocol developed for the internet to get data from one network device to another"
"tip","remove the tip from"
"tip","mark with a tip"
"tip","give insider information or advise to"
"tip","strike lightly"
"tip","walk on one's toes"
"tip","to incline or bend from a vertical position"
"tip","cause to tilt"
"tip","cause to topple or tumble by pushing"
"tip","give a tip or gratuity to in return for a service, beyond the compensation agreed on"
"tip","an indication of potential opportunity"
"tip","usually relating to a mountain or hill, the top or extreme point of something"
"tip","the extreme end of something"
"tip","a relatively small amount of money given for services rendered, such as to a waiter or taxi driver"
"tip","a V shape"
"tau","the 19th letter of the Greek alphabet"
"tea","a light midafternoon meal of tea and sandwiches or cakes"
"tea","dried leaves of the tea shrub"
"tea","a beverage made by steeping tea leaves in water"
"tea","a reception or party at which tea is served"
"tea","a tropical evergreen shrub or small tree extensively cultivated in e.g. China and Japan and India"
"tor","a high rocky hill"
"tor","a prominent rock or pile of rocks on a hill"
"Tom","(ethnic slur) offensive and derogatory name for a Black man who is abjectly servile and deferential to Whites"
"tec","a police officer who investigates crimes"
"tar","a man who serves as a sailor"
"tar","any of various dark heavy viscid substances obtained as a residue"
"tar","coat with tar"
"tot","a small amount of anything"
"tot","a young child"
"tot","a small amount of a drink, derived from the rum ration given to sailors by the British Navy"
"tot","to determine the sum of"
"tax","charge against a citizen's person or property or activity for the support of government"
"tax","make a charge against or accuse"
"tax","use to the limit"
"tax","levy a tax on"
"tax","set or determine the amount of (a payment such as a fine)"
"ton","a British unit of weight equivalent to 2240 pounds"
"ton","a United States unit of weight equivalent to 2000 pounds"
"tad","a slight amount or degree of difference"
"tic","a local and habitual twitching especially in the face"
"tog","provide with clothes or put clothes on"
"tsk","utter `tsk,' `tut,' or `tut-tut,' as in disapproval"
"tut","utter `tsk,' `tut,' or `tut-tut,' as in disapproval"
"ult","in or of the month preceding the present one"
"use","to take or consume regularly or habitually"
"use","to habitually do something, only in the past tense"
"use","to seek or achieve an end by using to one's advantage"
"use","exerting shrewd or devious influence especially for one's own advantage"
"use","in psychology, an automatic pattern of behavior in reaction to a specific situation"
"use","the act of using"
"use","what something is used for"
"use","a particular service"
"use","the exercise of the legal right to enjoy the benefits of owning property"
"use","in economics, the utilization of economic goods to satisfy needs or in manufacturing"
"use","to put into service"
"uke","a small guitar having four strings"
"urn","a large vase that usually has a pedestal or feet"
"urn","a large pot for making coffee or tea"
"UFO","an (apparently) flying object whose nature is unknown"
"URL","the address of a web page on the world wide web"
"ux.","(legal terminology) the Latin word for wife"
"ump","an official at a baseball game"
"van","a truck with an enclosed cargo space"
"van","a camper equipped with living quarters"
"van","(Great Britain) a closed railroad car that carries baggage or freight"
"van","the leading units moving at the head of an army"
"van","any creative group active in the innovation and application of new concepts and techniques in a given field (especially in the arts)"
"vat","a large open vessel for holding or storing liquids"
"VDU","a term for a video display, such as a computer monitor"
"vdu","a term for a video display, such as a computer monitor"
"VCR","a magnetic tape recorder for recording and playing back video"
"vim","an imaginative lively style, especially style of writing"
"vim","a healthy capacity for vigorous activity"
