word,definition
"sign","any nonverbal action or gesture that encodes a message"
"sign","a public display of a message"
"sign","a character indicating a relation between quantities"
"sign","a gesture that is part of a sign language"
"sign","a fundamental linguistic unit linking a signifier to that which is signified"
"sign","an event that is experienced as indicating important things to come"
"sign","(astrology) one of 12 equal areas into which the zodiac is divided"
"sign","having an indicated pole (as the distinction between positive and negative electric charges)"
"sign","any objective evidence of the presence of a disorder or disease"
"sign","make the sign of the cross over someone in order to call on God for protection"
"sign","be engaged by a written agreement"
"sign","communicate in sign language"
"sign","mark with one's signature"
"sign","communicate silently and non-verbally by signals or signs"
"sign","place signs, as along a road"
"sign","engage by written agreement"
"sign","approve and express assent, responsibility, or obligation"
"shiv","a knife used as a weapon"
"silk","a fabric made from the fine threads produced by certain insect larvae"
"silk","animal fibers produced by silkworms and other larvae that spin cocoons and by most spiders"
"sock","hosiery consisting of a cloth covering for the foot"
"sock","a truncated cloth cone mounted on a mast"
"sock","hit hard"
"sofa","an upholstered seat for more than one person"
"slit","a long narrow opening"
"slit","obscene terms for female genitals"
"slit","a narrow fissure"
"slit","a depression scratched or carved into a surface"
"slit","cut a slit into"
"slit","make a clean cut through"
"slab","block consisting of a thick piece of something"
"slat","a thin strip (wood or metal)"
"slat","close the slats of (windows)"
"slat","equip or bar with slats"
"slat","a movable surface on the leading edge of an aircraft wing used to modify the wing lifting properties"
"slot","a small slit, as for inserting a coin or depositing mail"
"slot","a slot machine that is used for gambling"
"slot","a socket in a microcomputer that will accept a plug-in circuit board"
"slot","a position in a grammatical linguistic construction in which a variety of alternative units are interchangeable"
"slot","the trail of an animal, especially a deer"
"slot","a position in a hierarchy or organization"
"slot","a time assigned on a schedule or agenda"
"slot","assign a time slot"
"sled","a vehicle mounted on runners and pulled by horses or dogs"
"sled","ride (on) a sled"
"skeg","a brace that extends from the rear of the keel to support the rudderpost"
"skep","a domed beehive made of twisted straw"
"skep","a large round wicker basket (used on farms)"
"soap","a cleansing agent made from the salts of vegetable or animal fats"
"soap","street names for gamma hydroxybutyrate"
"soap","money offered as a bribe"
"soap","rub soap all over, usually with the purpose of cleaning"
"spud","a sharp hand shovel for digging out roots and weeds"
"spud","an edible tuber native to South America"
"spud","produce buds, branches, or germinate"
"spud","initiate drilling operations, as for petroleum"
"souk","an open-air market in an Arabian city"
"stob","a short straight stick of wood"
"swab","cleaning implement consisting of absorbent material fastened to a handle"
"swab","implement consisting of a small piece of cotton that is used to apply medication or cleanse a wound or obtain a specimen of a secretion"
"swab","apply (usually a liquid) to a surface"
"swab","wash with a swab or a mop"
"swob","cleaning implement consisting of absorbent material fastened to a handle"
"swob","apply (usually a liquid) to a surface"
"swob","wash with a swab or a mop"
"swag","a bundle containing the personal belongings of a swagman"
"swag","goods or money obtained illegally"
"swag","valuable goods"
"swag","sway heavily or unsteadily"
"swag","walk as if unable to control one's movements"
"swag","droop, sink, or settle from or as if from pressure or loss of tautness"
"scar","an indication of damage"
"scar","a mark left (usually on the skin) by the healing of injured tissue"
"scar","mark with a scar"
"slur","a blemish made by dirt"
"slur","a disparaging remark"
"slur","(music) a curved line spanning notes that are to be played legato"
"slur","become vague or indistinct"
"slur","utter indistinctly"
"slur","speak disparagingly of"
"slur","play smoothly or legato"
"sort","an approximate definition or example"
"sort","a category of things distinguished by some common characteristic or quality"
"sort","a person of a particular character or nature"
"sort","an operation that segregates items into groups according to a specified criterion"
"sort","arrange or order by classes or categories"
"sort","examine in order to test suitability"
"sort","to deal with or have fixed something to a satisfactory level"
"slub","soft lump or unevenness in a yarn"
"sand","fortitude and determination"
"sand","a loose material consisting of grains of rock or coral"
"sand","rub with sandpaper"
"shit","something of little value"
"shit","obscene words for unacceptable behavior"
"shit","insulting terms of address for people who are stupid or irritating or ridiculous"
"shit","a coarse term for defecation"
"shit","a small worthless amount"
"shit","obscene terms for feces"
"shit","have a bowel movement"
"shit","give away information about somebody"
"sake","a reason for wanting something done"
"sake","the purpose of achieving or obtaining"
"sake","Japanese alcoholic beverage made from fermented rice"
"soma","alternative names for the body of a human being"
"soma","leafless East Indian vine"
"scab","the crustlike surface of a healing skin lesion"
"scab","someone who works (or provides workers) during a strike"
"scab","form a scab"
"scab","take the place of work of someone on strike"
"seed","the thick white fluid containing spermatozoa that is ejaculated by the male genital tract"
"seed","anything that provides inspiration for later work"
"seed","one of the outstanding players in a tournament"
"seed","a mature fertilized plant ovule consisting of an embryo and its food source and having a protective coat or testa"
"seed","a small hard fruit"
"seed","remove the seeds from"
"seed","inoculate with microorganisms"
"seed","sprinkle with silver iodide particles to disperse and cause rain"
"seed","distribute (players or teams) so that outstanding teams or players will not meet in the early rounds"
"seed","place seeds in or on the ground for future growth"
"seed","go to seed"
"seed","bear seeds"
"seed","help (an enterprise) in its early stages of development by providing seed money"
"snot","nasal mucus"
"snot","a person regarded as arrogant and annoying"
"shin","the front part of the human leg between the knee and the ankle"
"shin","the inner and thicker of the two bones of the human leg between the knee and ankle"
"shin","the 22nd letter of the Hebrew alphabet"
"shin","a cut of meat from the lower part of the leg"
"shin","climb awkwardly, as if by scrambling"
"sura","the muscular back part of the shank"
"sura","one of the sections (or chapters) in the Koran"
"Sion","an imaginary place considered to be perfect or ideal"
"snag","an unforeseen obstacle"
"snag","an opening made forcibly as by pulling apart"
"snag","a dead tree that is still standing, usually in an undisturbed forest"
"snag","a sharp protuberance"
"snag","hew jaggedly"
"snag","catch on a snag"
"snag","get by acting quickly and smartly"
"star","indicating the most important performer or role"
"star","the topology of a network whose components are connected to a hub"
"star","a star-shaped character * used in printing"
"star","(astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior"
"star","any celestial body visible (as a point of light) from the Earth at night"
"star","someone who is dazzlingly skilled in any field"
"star","a performer who receives prominent billing"
"star","an actor who plays a principal role"
"star","a plane figure with 5 or more points"
"star","mark with an asterisk"
"star","be the star in a performance"
"star","feature as the star"
"sawm","the third pillar of Islam is fasting (primarily during the month of Ramadan)"
"spam","unwanted e-mail (usually of a commercial nature sent out in bulk)"
"spam","send unwanted or junk e-mail"
"saga","a narrative telling the adventures of a hero or a family"
"site","a computer connected to the internet that maintains a series of web pages on the World Wide Web"
"site","physical position in relation to the surroundings"
"site","the piece of land on which something is located, or is to be located"
"site","assign a location to"
"sass","an impudent or insolent rejoinder"
"sass","answer back in an impudent or insolent manner"
"spec","a detailed description of design criteria for a piece of work"
"slam","an aggressive remark directed at a person like a missile and intended to have a telling effect"
"slam","a forceful impact that makes a loud noise"
"slam","the noise made by the forceful impact of two objects"
"slam","winning all or all but one of the tricks in bridge"
"slam","strike violently"
"slam","throw violently"
"slam","close violently"
"slam","dance the slam dance"
"slop","writing or music that is excessively sweet and sentimental"
"slop","wet feed (especially for pigs) consisting of mostly kitchen waste mixed with water or skimmed or sour milk"
"slop","weak or watery unappetizing food or drink; usually plural"
"slop","usually plural, waste water from a kitchen or bathroom or chamber pot that has to be emptied by hand"
"slop","deep soft mud in water or slush"
"slop","feed pigs"
"slop","cause or allow (a liquid substance) to run or flow from a container"
"slop","ladle clumsily"
"slop","walk through mud or mire"
"shwa","a neutral middle vowel"
"sigh","an utterance made by exhaling audibly"
"sigh","a sound like a person sighing"
"sigh","heave or utter a sigh"
"sigh","utter with a sigh"
"seek","the movement of a read/write head to a specific data track on a disk"
"seek","inquire for"
"seek","try to locate or discover, or try to establish the existence of"
"seek","go to or towards"
"seek","try to get or reach"
"seek","make an effort or attempt"
"surf","waves breaking on the shore"
"surf","switch channels, on television"
"surf","look around casually and randomly, without seeking anything in particular"
"surf","ride the waves of the sea with a surfboard"
"Spam","a canned meat made largely from pork"
"sulk","a mood or display of sullen aloofness or withdrawal"
"sulk","be in a huff and display one's displeasure"
"soup","liquid food especially of meat or fish or vegetable stock often containing pieces of solid food"
"soup","an unfortunate situation"
"soup","any composition having a consistency suggestive of soup"
"soup","dope (a racehorse)"
"stew","food prepared by stewing especially meat or fish with vegetables"
"stew","agitation resulting from active worry"
"stew","cook slowly and for a long time in liquid"
"stew","bear a grudge"
"stew","be in a huff"
"suet","hard fat around the kidneys and loins in beef and sheep"
"soya","the most highly proteinaceous vegetable known"
"soya","erect bushy hairy annual herb having trifoliate leaves and purple to pink flowers"
"sorb","acid gritty-textured fruit"
"sorb","take up a liquid or a gas either by adsorption or by absorption"
"sloe","small sour dark purple fruit of especially the Allegheny plum bush"
"sloe","wild plum of northeastern United States having dark purple fruits with yellow flesh"
"sloe","a thorny Eurasian bush with plumlike fruits"
"slaw","basically shredded cabbage"
"sops","piece of solid food for dipping in a liquid"
"suds","a dysphemism for beer (especially for lager that effervesces)"
"suds","the froth produced by soaps or detergents"
"suds","make froth or foam and become bubbly"
"suds","wash in suds"
"soda","a sweet drink containing carbonated water and flavoring"
"soda","a sodium salt of carbonic acid"
"sept","people descended from a common ancestor"
"swad","a bunch"
"sect","a subdivision of a larger religious group"
"sect","a dissenting clique"
"soil","the geographical area under the jurisdiction of a sovereign state"
"soil","material in the top layer of the surface of the earth in which plants can grow (especially with reference to its quality or use)"
"soil","the state of being covered with unclean things"
"soil","the part of the earth's surface consisting of humus and disintegrated rock"
"soil","make soiled, filthy, or dirty"
"slum","a district of a city marked by poverty and inferior living conditions"
"slum","spend time at a lower socio-economic level than one's own, motivated by curiosity or desire for adventure"
"spik","(ethnic slur) offensive term for persons of Latin American descent"
"slut","a woman adulterer"
"slut","a dirty untidy woman"
"seer","an authoritative person who divines the future"
"seer","an observer who perceives visually"
"seer","a person with unusual powers of foresight"
"slob","a coarse obnoxious person"
"serf","(Middle Ages) a person who is bound to the land and owned by the feudal lord"
"spiv","a person without employment who makes money by various dubious schemes"
"soph","a second-year undergraduate"
"snob","a person regarded as arrogant and annoying"
"swot","an insignificant student who is ridiculed as being affected or boringly studious"
"swot","to study intensively, as before an exam"
"suer","someone who petitions a court for redress of a grievance or recovery of a right"
"suer","a man who courts a woman"
"sugi","tall evergreen of Japan and China yielding valuable soft wood"
"sang","North American woodland herb similar to and used as substitute for the Chinese ginseng"
"soja","erect bushy hairy annual herb having trifoliate leaves and purple to pink flowers"
"sene","100 sene equal 1 tala in Western Samoa"
"sone","a unit of perceived loudness equal to the loudness of a 1000-hertz tone at 40 dB above threshold"
"slew","(often followed by `of') a large number or amount or extent"
"slew","move obliquely or sideways, usually in an uncontrolled manner"
"slew","turn sharply"
"sise","the cardinal number that is the sum of five and one"
"sine","ratio of the length of the side opposite the given angle to the length of the hypotenuse of a right-angled triangle"
"syph","a common venereal disease caused by the treponema pallidum spirochete"
"stye","an infection of the sebaceous gland of the eyelid"
"SIDS","sudden and unexpected death of an apparently healthy infant during sleep"
"snit","a state of agitated irritation"
"smog","air pollution by a mixture of smoke and fog"
"sial","the granitelike rocks that form the outermost layer of the earth's crust"
"sima","rock that form the continuous lower layer of the earth's crust"
"soot","a black colloidal substance consisting wholly or principally of amorphous carbon and used to make pigments and ink"
"soot","coat with soot"
"sard","a deep orange-red variety of chalcedony"
"silt","mud or clay or small rocks deposited by a river or lake"
"silt","become chocked with silt"
"sago","powdery starch from certain sago palms"
"slag","the scum formed by oxidation at the surface of molten metals"
"slag","convert into slag"
"spew","eject the contents of the stomach through the mouth"
"spew","eject or send out in large quantities, also metaphorical"
"spew","expel or eject (saliva or phlegm or sputum) from the mouth"
"spue","eject the contents of the stomach through the mouth"
"spue","to expel or eject saliva or phlegm or sputum from the mouth"
"spay","remove the ovaries of"
"stun","make senseless or dizzy by or as if by a blow"
"stun","hit something or somebody as if with a sandbag"
"stun","overcome as with astonishment or disbelief"
"sync","make synchronous and adjust in time or manner"
"scry","divine by gazing into crystals"
"shew","establish the validity of something, as by an example, explanation or experiment"
"sift","distinguish and separate out"
"sift","separate by passing through a sieve or other straining device to separate out coarser elements"
"sift","check and sort carefully"
"sift","move as if through a sieve"
"shun","to avoid and stay away from deliberately"
"shun","to expel from a community or group"
"sing","divulge confidential information or secrets"
"sing","make a whining, ringing, or whistling sound"
"sing","to make melodious sounds"
"sing","produce tones with the voice"
"sing","deliver by singing"
"send","broadcast over the airwaves, as in radio or television"
"send","cause to be directed or transmitted to another place"
"send","transfer"
"send","assign to a station"
"send","to cause or order to be taken, directed, or transmitted to another place"
"send","transport commercially"
"send","cause to go somewhere"
"send","cause to be admitted"
"stet","printing: direct that a matter marked for omission or correction is to be retained (used in the imperative)"
"stet","printing: cancel, as of a correction or deletion"
"siss","make a sharp hissing sound, as if to show disapproval"
"siss","express or utter with a hiss"
"sizz","make a sharp hissing sound, as if to show disapproval"
"sizz","express or utter with a hiss"
"sate","fill to satisfaction"
"slog","strike heavily, especially with the fist or a bat"
"slog","walk heavily and firmly, as when weary, or through mud"
"slog","work doggedly or persistently"
"stow","fill by packing tightly"
"snog","passionately touch with the lips as an expression of love"
"slue","move obliquely or sideways, usually in an uncontrolled manner"
"slue","turn sharply"
"shoo","drive away by crying `shoo!'"
"seep","pass gradually or leak through or as if through small openings"
"seel","sew up the eyelids of hawks and falcons"
"seem","give a certain impression or have a certain outward aspect"
"seem","appearing to be true or probable"
"seem","appear to one's own mind or opinion"
"seem","appear to exist"
"slay","kill intentionally and with premeditation"
"scop","a bard in Anglo-Saxon times"
"thus","(used to introduce a logical conclusion) from that fact or reason or as a result"
"thus","in the way indicated"
"thus","an aromatic gum resin obtained from various Arabian or East African trees"
"then","subsequently or soon afterward, often used as sentence connectors"
"then","at that time"
"then","in that case or as a consequence"
"then","that time"
"then","at a specific prior time"
"true","worthy of being depended on"
"true","as acknowledged"
"true","accurately placed or thrown"
"true","accurately fitted"
"true","devoted (sometimes fanatically) to a cause or concept or truth"
"true","in tune"
"true","expressing or given to expressing the truth"
"true","consistent with fact or reality"
"true","conforming to definitive criteria"
"true","proper alignment"
"true","make level, square, balanced, or concentric"
"true","having a legally established claim"
"true","determined with reference to the earth's axis rather than the magnetic poles"
"true","rightly so called"
"true","not pretended"
"thin","without viscosity"
"thin","not very dense"
"thin","lacking excess flesh"
"thin","of sound, lacking resonance or volume"
"thin","lacking substance or significance"
"thin","lacking spirit or sincere effort"
"thin","of relatively small extent from one surface to the opposite or in cross section"
"thin","relatively thin in consistency or low in density"
"thin","very narrow"
"thin","to take off weight"
"thin","to lessen the strength or flavor of a solution or mixture"
"thin","to make thin or thinner"
"thin","to lose thickness"
"tied","bound or secured closely"
"tied","closed with a lace"
"tied","fastened with strings or cords"
"tied","bound together by or as if by a strong rope"
"tied","of the score in a contest"
"teal","of a bluish shade of green"
"teal","any of various small short-necked dabbling river ducks of Europe and America"
"teal","a blue-green color or pigment"
"tref","not conforming to dietary laws"
"tidy","large in amount or extent or degree"
"tidy","marked by order and cleanliness in appearance or habits"
"tidy","(of hair) neat and tidy"
"tidy","receptacle that holds odds and ends (as sewing materials)"
"tidy","put (things or places) in order"
"tame","flat and uninspiring"
"tame","very docile"
"tame","brought from wildness into a domesticated state"
"tame","very restrained or quiet"
"tame","correct by punishment or discipline"
"tame","make fit for cultivation, domestic life, and service to humans"
"tame","overcome the wildness of"
"tame","adapt (a wild plant or unclaimed land) to the environment"
"tame","make less strong or intense"
"trim","thin and fit"
"trim","severely simple in line or design"
"trim","neat and smart in appearance"
"trim","of places"
"trim","cutting down to the desired size or shape"
"trim","a decoration or adornment on a garment"
"trim","attitude of an aircraft in flight when allowed to take its own orientation"
"trim","a state of arrangement or appearance"
"trim","adjust (sails on a ship) so that the wind is optimally used"
"trim","cut down on"
"trim","cut closely"
"trim","remove the edges from and cut down to the desired size"
"trim","cultivate, tend, and cut back the growth of"
"trim","decorate (food), as with parsley or other ornamental foods"
"trim","decorate, as with ornaments"
"trim","be in equilibrium during a flight"
"trim","balance in flight by regulating the control surfaces"
"toed","having a toe or toes of a specified kind"
"torn","having edges that are jagged from injury"
"torn","disrupted by the pull of contrary forces"
"tiny","very small"
"teen","being of the age 13 through 19"
"teen","a juvenile between the onset of puberty and maturity"
"tabu","excluded from use or mention"
"tabu","forbidden to profane use especially in South Pacific islands"
"tabu","an inhibition or ban resulting from social custom or emotional aversion"
"tabu","a prejudice (especially in Polynesia and other South Pacific islands) that prohibits the use or mention of something because of its sacred nature"
"tart","harsh"
"tart","tasting sour like a lemon"
"tart","a pastry cup with a filling of fruit or custard and no top crust"
"tart","a small open pie with a fruit filling"
"twee","affectedly dainty or refined"
"tall","lofty in style"
"tall","great in vertical dimension"
"tall","a garment size for a tall person"
"tall","too improbable to admit of belief"
"tall","impressively difficult"
"tops","of the highest quality"
"trig","neat and smart in appearance"
"trig","the mathematics of triangles and trigonometric functions"
"taut","pulled or drawn tight"
"taut","subjected to great tension"
"Thai","of or relating to Thailand"
"Thai","of or relating to the languages of the Thai people"
"Thai","of or relating to or characteristic of Thailand or its people"
"time","the continuum of experience in which events pass from the future through the present to the past"
"time","rhythm as given by division into parts of equal duration"
"time","a person's experience on a particular occasion"
"time","an instance or single occasion for some event"
"time","an indefinite period, usually marked by specific attributes or activities"
"time","a reading of a point in time as given by a clock"
"time","the fourth coordinate that is required (along with three spatial dimensions) to specify a physical event"
"time","the period of time a prisoner is imprisoned"
"time","a suitable moment"
"time","a period of time considered as a resource under your control and sufficient to accomplish something"
"time","adjust so that a force is applied and an action occurs at the desired time"
"time","regulate or set the time of"
"time","measure the time or duration of an event or action or the person who performs an action in a certain period of time"
"time","assign a time for an activity or event"
"time","set the speed, duration, or execution of"
"trip","an unintentional but embarrassing blunder"
"trip","a light or nimble tread"
"trip","a journey for some purpose"
"trip","a catch mechanism that acts as a switch"
"trip","an exciting or stimulating experience"
"trip","an accidental misstep threatening (or causing) a fall"
"trip","a hallucinatory experience induced by drugs"
"trip","get high, stoned, or drugged"
"trip","put in motion or move to act"
"trip","make a trip for pleasure"
"trip","miss a step and fall or nearly fall"
"trip","cause to stumble"
"toss","the act of throwing the ball to another member of your team"
"toss","an abrupt movement"
"toss","the act of flipping a coin"
"toss","agitate"
"toss","throw or toss with a light motion"
"toss","throw carelessly"
"toss","move or stir about violently"
"toss","lightly throw to see which side comes up"
"toss","throw or cast away"
"tool","the means whereby some act is accomplished"
"tool","an implement used in the practice of a vocation"
"tool","obscene terms for penis"
"tool","a person who is controlled by others and is used to perform unpleasant or dishonest tasks for someone else"
"tool","work with a tool"
"tool","ride in a car with no particular goal and just for the pleasure of it"
"tool","drive"
"tool","furnish with tools"
"turn","taking a short walk out and back"
"turn","the act of turning away or in the opposite direction"
"turn","the act of changing or reversing the direction of the course"
"turn","the activity of doing something in an agreed succession"
"turn","a favor for someone"
"turn","a short theatrical performance that is part of a longer program"
"turn","a movement in a new direction"
"turn","an unforeseen development"
"turn","a circular segment of a curve"
"turn","in sports, a division during which one team is on the offensive"
"turn","a time for working, after which you will be relieved by someone else"
"turn","to twist suddenly so as to sprain"
"turn","to pass into a condition gradually, take on a specific property or attribute"
"turn","to change to the contrary"
"turn","to undergo a transformation or a change of position or action"
"turn","to become officially one year older"
"turn","to change color"
"turn","to go sour or spoil"
"turn","to have recourse to, make an appeal, request for help or information to"
"turn","to direct at someone"
"turn","to alter the functioning or setting of"
"turn","let something fall or spill from a container"
"turn","to shape by rotating on a lathe or cutting device or a wheel"
"turn","to break and turn over earth especially with a plow"
"turn","to pass to the other side of"
"turn","to channel one's attention, interest, thought, or attention toward or away from something"
"turn","to send or let go"
"turn","to cause to move around a center so as to show another side of"
"turn","to cause to move around or rotate"
"turn","to cause to move along an axis or into a new direction"
"turn","to move around an axis or a center"
"turn","to get by buying and selling"
"turn","to accomplish by rotating"
"turn","to undergo a change or development"
"turn","to cause to change or turn into something different"
"trot","a gait faster than a walk"
"trot","a slow pace of running"
"trot","a literal translation used in studying a foreign language (often used illicitly)"
"trot","run at a moderately swift pace"
"trot","cause to trot"
"trot","ride at a trot"
"tack","sailing a zigzag course"
"tack","(nautical) the act of changing tack"
"tack","(nautical) a line (rope or chain) that regulates the angle at which a sail is set in relation to the wind"
"tack","gear for a horse"
"tack","a short nail with a sharp point and a large head"
"tack","the heading or position of a vessel relative to the trim of its sails"
"tack","reverse (a direction, attitude, or course of action)"
"tack","fix to"
"tack","sew together loosely, with large stitches"
"tack","fasten with tacks"
"tack","create by putting components or members together"
"tack","turn into the wind"
"trek","any long and difficult trip"
"trek","a journey by ox wagon (especially an organized migration by a group of settlers)"
"trek","make a long and difficult journey"
"trek","journey on foot, especially in the mountains"
"tour","a journey or route all the way around a particular place or area"
"tour","a time for working (after which you will be relieved by someone else)"
"tour","a period of time spent in military service"
"tour","make a tour of a certain place"
"tilt","pitching dangerously to one side"
"tilt","the property possessed by a line or surface that departs from the vertical"
"tilt","a slight but noticeable partiality"
"tilt","a contentious speech act"
"tilt","a combat between two mounted knights tilting against each other with blunted lances"
"tilt","charge with a tilt"
"tilt","heel over"
"tilt","move sideways or in an unsteady way"
"tilt","to incline or bend from a vertical position"
"tear","the act of tearing"
"tear","an occasion for excessive eating or drinking"
"tear","a drop of the clear salty saline solution secreted by the lacrimal glands"
"tear","an opening made forcibly as by pulling apart"
"tear","fill with tears or shed tears"
"tear","strip of feathers"
"tear","to separate or be separated by force"
"tear","separate or cause to separate abruptly"
"tear","move quickly and violently"
"toot","revelry in drinking"
"toot","a blast of a horn"
"toot","make a loud noise"
"toil","productive work, especially physical work done for wages"
"toil","work hard"
"task","a specific piece of work required to be done as a duty or for a specific fee"
"task","any piece of work that is undertaken or attempted"
"task","use to the limit"
"task","assign a task to"
"tort","(law) any wrongdoing for which an action for damages may be brought"
"test","the act of validating something"
"test","the act of undergoing testing"
"test","any standardized procedure for measuring sensitivity or memory or intelligence or aptitude or personality in people or living beings"
"test","a hard outer covering as of some amoebas and sea urchins"
"test","trying something to find out about it"
"test","a set of questions or exercises evaluating skill or knowledge, often used in schools or licensing"
"test","to undergo a validation of one's skills or abilities"
"test","to examine someone's knowledge of something"
"test","to determine the presence or properties of a substance"
"test","to achieve a certain score or rating on a test"
"test","to put to the test, as for its quality, or give experimental use to"
"test","to examine for the presence of disease or infection"
"test","to show a certain characteristic when tested"
"test","a game of cricket which lasts 5 days"
"toke","a puff of a marijuana or hashish cigarette"
"talk","the act of giving a talk to an audience"
"talk","an exchange of ideas via conversation"
"talk","discussion"
"talk","idle gossip or rumor"
"talk","a speech that is open to the public"
"talk","to deliver a lecture or talk"
"talk","divulge confidential information or secrets"
"talk","express in speech"
"talk","reveal information"
"talk","exchange thoughts"
"talk","use language"
"take","take by force"
"take","buy, select"
"take","engage for service under a term of contract"
"take","receive or obtain regularly"
"take","make use of or accept for some purpose"
"take","receive willingly something given or offered"
"take","admit into a group or community"
"take","require (time or space)"
"take","assume, as of positions or roles"
"take","develop a habit"
"take","carry out"
"take","require as useful, just, or proper"
"take","be capable of holding or containing"
"take","have with oneself"
"take","be designed to hold or take"
"take","the act of photographing a scene or part of a scene without interruption"
"take","the income or profit arising from such transactions as the sale of land or other property"
"take","be stricken by an illness, fall victim to an illness"
"take","remove something concrete, as by lifting, pushing, or taking off, or remove something abstract"
"take","ascertain or determine by measuring, computing or take a reading from a dial"
"take","take on a certain form, attribute, or aspect"
"take","be seized or affected in a specified way"
"take","be a student of a certain subject"
"take","interpret something in a certain way"
"take","accept or undergo, often unwillingly"
"take","pick out, select, or choose from a number of alternatives"
"take","take into consideration for exemplifying purposes"
"take","take as an undesirable consequence of some event or state of affairs"
"take","lay claim to"
"take","make a film or photograph of something"
"take","obtain by winning"
"take","point or cause to go (blows, weapons, or objects such as photographic equipment) towards"
"take","serve oneself to, or consume regularly"
"take","get into one's hands, take physically"
"take","travel or go by means of a certain kind of transportation, or a certain route"
"take","proceed along in a vehicle"
"take","occupy or take on"
"take","take somebody somewhere"
"take","head into a specified direction"
"take","take something or somebody with oneself somewhere"
"take","experience or feel or submit to"
"take","to get into a position of having, e.g., safety, comfort"
"take","take into one's possession"
"tune","the adjustment of a radio receiver or other circuit to a required frequency"
"tune","the property of producing accurately a note of a given pitch"
"tune","a succession of notes forming a distinctive sequence"
"tune","adjust the pitches of musical instruments"
"tune","adjust for (better) functioning"
"trap","the act of concealing yourself and lying in wait to attack by surprise"
"trap","a hazard on a golf course"
"trap","a device in which something (usually an animal) can be caught and penned"
"trap","a light two-wheeled carriage"
"trap","a device to hurl clay pigeons into the air for trapshooters"
"trap","drain consisting of a U-shaped section of drainpipe that holds liquid and so prevents a return flow of sewer gas"
"trap","informal terms for the mouth"
"trap","something (often something deceptively attractive) that catches you unawares"
"trap","to hold fast or prevent from moving"
"trap","catch in or as if in a trap"
"trap","hold or catch as if in a trap"
"trap","place in a confining or embarrassing position"
"twit","aggravation by deriding or mocking or criticizing"
"twit","someone who is regarded as contemptible"
"twit","harass with persistent criticism or carping"
"tuft","a bunch of feathers or hair"
"tuft","a bunch of hair or feathers or growing grass"
"tang","any of various kelps especially of the genus Laminaria"
"tang","any of various coarse seaweeds"
"tang","brown algae seaweed with serrated edges"
"tang","a common rockweed used in preparing kelp and as manure"
"tang","a tart spicy quality"
"tang","the taste experience when a savoury condiment is taken into the mouth"
"tusk","a long pointed tooth specialized for fighting or digging"
"tusk","a hard smooth ivory colored dentine that makes up most of the tusks of elephants and walruses"
"tusk","remove the tusks of animals"
"tusk","stab or pierce with a horn or tusk"
"toad","any of various tailless stout-bodied amphibians with long hind limbs for leaping"
"teju","large (to 3 feet) blackish yellow-banded South American lizard"
"tick","any of two families of small parasitic arachnids with barbed proboscis"
"tick","a light mattress"
"tick","a mark indicating that something has been noted or completed etc."
"tick","a metallic tapping sound"
"tick","put a check mark on or near or next to"
"tick","sew"
"tick","make a sound like a clock or a timer"
"tick","make a clicking or ticking sound"
"tody","tiny insectivorous West Indian bird having red-and-green plumage and a long straight bill"
"tern","small slender gull having narrow wings and a forked tail"
"tail","the posterior part of the body of a vertebrate especially when elongated and extending beyond the trunk or main part of the body"
"tail","the rear part of a ship"
"tail","the rear part of an aircraft"
"tail","(usually plural) the reverse side of a coin that does not bear the representation of a person's head"
"tail","the fleshy part of the human body that you sit on"
"tail","a spy employed to follow someone and report their movements"
"tail","any projection that resembles the tail of an animal"
"tail","the time of the last part of something"
"tail","remove the stalk of fruits or berries"
"tail","remove or shorten the tail of an animal"
"tail","go after with the intent to catch"
"topi","a large South African antelope"
"topi","a lightweight hat worn in tropical countries for protection from the sun"
"tatu","about three feet long exclusive of tail"
"titi","small South American monkeys with long beautiful fur and long nonprehensile tail"
"titi","deciduous shrubby tree of eastern North America having deeply fissured bark and sprays of small fragrant white flowers and sour-tasting leaves"
"titi","tree of low-lying coastal areas of southeastern United States having glossy leaves and racemes of fragrant white flowers"
"tuna","New Zealand eel"
"tuna","any very large marine food and game fish of the genus Thunnus"
"tuna","important warm-water fatty fish of the genus Thunnus of the family Scombridae"
"tuna","tropical American prickly pear of Jamaica"
"tutu","very short skirt worn by ballerinas"
"tuba","the lowest brass wind instrument"
"taxi","a car driven by a person whose job is to take passengers where they want to go in exchange for money"
"taxi","travel slowly"
"taxi","ride in a taxicab"
"tote","a capacious bag or basket"
"tote","carry with difficulty"
"till","a strongbox for holding cash"
"till","a treasury for government funds"
"till","unstratified soil deposited by a glacier"
"till","work land as by ploughing, harrowing, and manuring, in order to make it ready for cultivation"
"tank","a cell for violent prisoners"
"tank","a large, usually metallic vessel for holding gases or liquids"
"tank","an enclosed armored military vehicle"
"tank","a freight car that transports liquids or gases in bulk"
"tank","as much as a tank will hold"
"tank","treat in a tank"
"tank","consume excessive amounts of alcohol"
"tank","store in a tank by causing (something) to flow into it"
"twin","being two identical"
"twin","a duplicate copy"
"twin","either of two offspring born at the same time from the same pregnancy"
"twin","give birth to twins"
"twin","grow as twins"
"twin","bring two objects, ideas, or people together"
"twin","duplicate or match"
"tomb","a place for the burial of a corpse (especially beneath the ground and marked by a tombstone)"
"tape","memory device consisting of a long thin plastic strip coated with iron oxide"
