word,definition
"strangulation","(pathology) constriction of a body part so as to cut off the flow of blood or other fluid"
"strangulation","the condition of having respiration stopped by compression of the air passage"
"sterilization","the procedure of making some object free of live bacteria or other microorganisms, usually by heat or chemical means"
"sterilization","the act of making an organism barren or infertile"
"sterilisation","the procedure of making some object free of live bacteria or other microorganisms (usually by heat or chemical means)"
"sterilisation","the act of making an organism barren or infertile (unable to reproduce)"
"strengthening","the act of increasing the strength of something"
"strengthening","becoming stronger"
"sheepshearing","act of shearing sheep"
"sheepshearing","a festival held at the time sheep are normally sheared"
"sheepshearing","the time or season when sheep are sheared"
"syllabication","forming or dividing words into syllables"
"symbolization","the practice of investing things with symbolic meaning"
"symbolization","something visible that by association or convention represents something else that is invisible"
"symbolization","the use of symbols to convey meaning"
"symbolisation","the practice of investing things with symbolic meaning"
"symbolisation","something visible that by association or convention represents something else that is invisible"
"symbolisation","the use of symbols to convey meaning"
"skateboarding","the sport of skating on a skateboard"
"somersaulting","an acrobatic feat in which the feet roll over the head and return"
"solemnization","the public performance of a sacrament or solemn ceremony with all appropriate ritual"
"solemnisation","the public performance of a sacrament or solemn ceremony with all appropriate ritual"
"solicitorship","the position of solicitor"
"secretaryship","the position of secretary"
"steganography","act of writing in code or cipher"
"sigmoidoscopy","visual examination (with a sigmoidoscope) of the lower third of the colon in a search for polyps"
"self-analysis","the application of psychotherapeutic principles to the analysis of your own personality"
"self-analysis","a penetrating examination of your own beliefs and motives"
"salpingectomy","surgical removal of one or both Fallopian tubes"
"sigmoidectomy","surgical removal of part or all of the sigmoid colon (usually to remove a malignant tumor)"
"sympathectomy","surgical interruption of a nerve pathway in the sympathetic nervous system"
"squandermania","prodigious squandering (usually by a government)"
"synchronizing","coordinating by causing to indicate the same time"
"synchronizing","an adjustment that causes something to occur or recur in unison"
"synchronizing","the relation that exists when things occur at the same time"
"sensitization","rendering an organism sensitive to a serum by a series of injections"
"sensitization","(psychology) the process of becoming highly sensitive to specific events or situations (especially emotional events or situations)"
"sensitization","the state of being sensitive (as to an antigen)"
"sensitisation","rendering an organism sensitive to a serum by a series of injections"
"sensitisation","(psychology) the process of becoming highly sensitive to specific events or situations (especially emotional events or situations)"
"sensitisation","the state of being sensitive, as to an antigen"
"synchronising","an adjustment that causes something to occur or recur in unison"
"superposition","the placement of one thing on top of another"
"superposition","(geometry) the placement of one object ideally in the position of another one in order to show that the two coincide"
"superposition","the geologic principle that in a series of stratified sedimentary rocks the lowest stratum is the oldest"
"superposition","(geology) the deposition of one geological stratum on another"
"serialization","publication in serial form"
"serialisation","publication in serial form"
"subordination","the act of mastering or subordinating someone"
"subordination","the quality of obedient submissiveness"
"subordination","the grammatical relation of a modifying word or phrase to its head"
"subordination","the semantic relation of being subordinate or belonging to a lower rank or class"
"subordination","the state of being subordinate to something"
"socialization","the adoption of the behavior patterns of the surrounding culture"
"socialization","the act of meeting for social purposes"
"socialization","the action of establishing on a socialist basis"
"socialisation","the adoption of the behavior patterns of the surrounding culture"
"socialisation","the act of meeting for social purposes"
"socialisation","the action of establishing on a socialist basis"
"specification","a restriction that is insisted upon as a condition for an agreement"
"specification","(patent law) a document drawn up by the applicant for a patent of invention that provides an explicit and detailed description of the nature and use of an invention"
"specification","a detailed description of design criteria for a piece of work"
"specification","naming explicitly"
"stabilization","the act of stabilizing something or making it more stable"
"stabilization","the act of making something, such as a vessel or aircraft, less likely to overturn"
"stabilisation","the act of stabilizing something or making it more stable"
"stabilisation","the act of making something (as a vessel or aircraft) less likely to overturn"
"separationism","advocacy of a policy of strict separation of church and state"
"staphylococci","spherical Gram-positive parasitic bacteria that tend to form irregular colonies"
"streptococcus","spherical Gram-positive bacteria occurring in pairs or chains"
"styracosaurus","an unusual ceratopsian dinosaur having many large spikes around the edge of its bony frill and a long nose horn"
"struthiomimus","small light-boned toothless dinosaur resembling an ostrich in size and proportions"
"steeplechaser","a horse trained to run in steeplechases"
"self-portrait","a portrait of yourself created by yourself"
"semiconductor","a conductor made with semiconducting material"
"semiconductor","a substance as germanium or silicon whose electrical conductivity is intermediate between that of a metal and an insulator"
"sigmoidoscope","an endoscope (a flexible fiberoptic probe) for examining the sigmoid colon"
"square-rigger","a square-rigged sailing ship"
"spectinomycin","an antibiotic used to treat gonorrhea"
"sulfanilamide","a white odorless crystalline sulfa drug"
"sulfapyridine","sulfa drug derived from pyridine and sulfanilamide"
"sunshine-roof","an automobile roof having a sliding or raisable panel"
"supercomputer","a mainframe computer that is one of the most powerful available at a given time"
"sulfacetamide","a topical sulfonamide (trade name Sulamyd) used to treat eye infections"
"sprightliness","animation and energy in action or expression"
"shiftlessness","a failure to be active as a consequence of lack of initiative or ambition"
"secretiveness","the trait of keeping things secret"
"secretiveness","characterized by a lack of openness (especially about one's actions or purposes)"
"shapelessness","the quality of lacking an esthetically pleasing shape"
"shapelessness","an amorphous or indefinite shape"
"strenuousness","extreme effortfulness"
"scintillation","the twinkling of the stars caused when changes in the density of the earth's atmosphere produce uneven refraction of starlight"
"scintillation","the quality of shining with a bright reflected light"
"scintillation","a brilliant display of wit"
"scintillation","a rapid change in brightness"
"scintillation","(physics) a flash of light that is produced in a phosphor when it absorbs a photon or ionizing particle"
"stochasticity","the quality of lacking any predictable order or plan"
"scholasticism","orthodoxy of a scholastic variety"
"self-interest","concern for your own interests and welfare"
"self-interest","taking advantage of opportunities without regard for the consequences for others"
"sensitiveness","the ability to respond to affective changes in your interpersonal environment"
"sensitiveness","the ability to respond to physical stimuli or to register small physical amounts or differences"
"sensitiveness","(physiology) responsiveness to external stimuli"
"sensitiveness","sensitivity to emotional feelings (of self and others)"
"sportsmanship","fairness in following the rules of the game"
"shamelessness","behavior marked by a bold defiance of the proprieties and lack of shame"
"steadfastness","steadfast resolution"
"steadfastness","loyalty in the face of trouble and difficulty"
"squeamishness","the trait of being excessively fastidious and easily shocked"
"squeamishness","a mild state of nausea"
"spinelessness","the quality of lacking a strong character"
"sagaciousness","the trait of forming opinions by distinguishing and evaluating"
"sagaciousness","the mental ability to understand and discriminate between relations"
"statesmanship","wisdom in the management of public affairs"
"salaciousness","the trait of behaving in an obscene manner"
"squeezability","the property of being able to occupy less space"
"soundlessness","the property of making no sound"
"sickeningness","extreme unpalatability to the mouth"
"savorlessness","the property of having no flavor"
"sphericalness","the roundness of a 3-dimensional object"
"sumptuousness","the quality possessed by something that is excessively expensive"
"sumptuousness","wealth as evidenced by sumptuous living"
"senselessness","total lack of meaning or ideas"
"soup-strainer","slang for a mustache"
"side-whiskers","facial hair that has grown down the side of a man's face in front of the ears, especially when the rest of the beard is shaved off"
"somatotrophin","a hormone produced by the anterior pituitary gland"
"spindleshanks","long thin legs"
"spindleshanks","a thin person with long thin legs"
"somatesthesia","the faculty of bodily perception"
"somatesthesia","the perception of tactual or proprioceptive or gut sensations"
"swordsmanship","skill in fencing"
"speed-reading","reading at speeds significantly faster than normal"
"sacerdotalism","a belief that priests can act as mediators between human beings and God"
"subpopulation","a population that is part of a larger population"
"supersymmetry","a theory in physics that tries to link the four fundamental forces"
"structuralism","a sociological theory based on the premise that society comes before individuals"
"structuralism","an anthropological theory that there are unobservable social structures that generate observable social phenomena"
"structuralism","linguistics defined as the analysis of formal structures in a text or discourse"
"sesquipedalia","a very long word (a foot and a half long)"
"spell-checker","an electronic dictionary in a word processor that can be used to catch misspelled words"
"summarization","the act of preparing a summary (or an instance thereof)"
"summarisation","the act of preparing a summary (or an instance thereof)"
"signification","the message that is intended or expressed or signified"
"self-reproach","the act of blaming yourself"
"self-reproach","a feeling of deep regret, usually for some misdeed"
"syncategoreme","a syncategorematic expression"
"signalization","a conspicuous indication"
"signalisation","a conspicuous indication"
"superfetation","fertilization of a second ovum after a pregnancy has begun"
"Schadenfreude","delight in another person's misfortune"
"self-distrust","lack of self-confidence"
"sadomasochism","sadism and masochism combined in one person"
"sorrowfulness","a state of gloomy sorrow"
"sorrowfulness","the state of being sad"
"spelaeologist","a person who explores caves"
"schoolteacher","a teacher in a school below the college level"
"strikebreaker","someone who works (or provides workers) during a strike"
"scandalmonger","a person who spreads malicious gossip"
"scene-stealer","an actor who draws more attention than other actors in the same scene"
"sadomasochist","someone who enjoys both sadism and masochism"
"shlockmeister","(slang) a merchant who deals in shoddy or inferior merchandise"
"silver-worker","someone who makes or repairs articles of silver"
"sister-in-law","the sister of your spouse"
"separationist","an advocate of secession or separation from a larger group (such as an established church or a national union)"
"skinny-dipper","a naked swimmer"
"sericulturist","a producer of raw silk"
"sociolinguist","a linguist who studies the social and cultural factors that influence linguistic communication"
"stationmaster","the person in charge of a railway station"
"sublieutenant","an officer ranking next below a lieutenant"
"switch-hitter","a baseball player who can bat either right or left handed"
"supermarketer","an operator of a supermarket"
"subcontractor","someone who enters into a subcontract with the primary contractor"
"sedimentation","the phenomenon of sediment or gravel accumulating"
"spermatophyte","plant that reproduces by means of seeds not spores"
"spathiphyllum","any of various plants of the genus Spathiphyllum having a white or green spathe and a spike of fragrant flowers and often cultivated as an ornamental"
"star-duckweed","cosmopolitan in temperate regions except North America"
"schizopetalon","a dainty South American annual having deeply pinnatifid leaves and racemes of fringed almond-scented purple-white flowers"
"streptocarpus","any of various plants of the genus Streptocarpus having leaves in a basal rosette and flowers like primroses"
"scolopendrium","a fern thought to resemble a millipede"
"stockholdings","a specific number of stocks or shares owned"
"Stalinization","social process of adopting (or being forced to adopt) the policies and practices of Joseph Stalin"
"Stalinisation","social process of adopting (or being forced to adopt) the policies and practices of Joseph Stalin"
"stoichiometry","(chemistry) the relation between the quantities of substances that take part in a reaction or form a compound (typically a ratio of whole integers)"
"synchronicity","the relation that exists when things occur at the same time"
"self-reliance","personal independence"
"sleeplessness","a temporary state in which you are unable (or unwilling) to sleep"
"self-hypnosis","hypnosis induced by yourself"
"salmonellosis","a kind of food poisoning caused by eating foods contaminated with Salmonella typhimurium"
"sightlessness","the state of being blind or lacking sight"
"steatocystoma","a common cyst of the skin"
"schizophrenia","any of several psychotic disorders characterized by distortions of reality and disturbances of thought and language and withdrawal from social contact"
"scaphocephaly","congenital malformation of the skull which is long and narrow"
"snowblindness","temporary blindness caused by exposure to sunlight reflected from snow or ice"
"seaworthiness","fitness to traverse the seas"
"supermolecule","any very large complex molecule"
"scleroprotein","a simple protein found in horny and cartilaginous tissues and in the lens of the eye"
"streptokinase","an enzyme produced by some strains of streptococcus that can liquefy blood clots by converting plasminogen to plasmin"
"short-circuit","avoid something unpleasant or laborious"
"short-circuit","create a short circuit in"
"short-circuit","hamper the progress of"
"self-destruct","do away with oneself or itself"
"thousand-fold","by three orders of magnitude"
"terrestrially","to a land environment"
"terrestrially","in a worldly manner"
"territorially","with respect to territory"
"transversally","in a transverse manner"
"topsy-turvily","in disorderly haste"
"theoretically","in theory"
"theoretically","in a theoretical manner"
"tantalizingly","in a tantalizing manner"
"thoughtlessly","showing lack of thought or consideration, often for someone's feelings"
"thoughtlessly","in a thoughtless manner"
"treacherously","in a disloyal and faithless manner"
"threateningly","in a menacing manner"
"traditionally","according to tradition"
"transparently","so as to allow the passage of light"
"transparently","so as to be easily understood or seen through"
"tendentiously","in a tendentious manner"
"theologically","as regards theology"
"theologically","in a theological manner"
"taxonomically","with regard to taxonomy"
"topologically","from the point of view of topology"
"terror-struck","struck or filled with terror"
"transferrable","legally transferable to the ownership of another"
"transferrable","capable of being moved or conveyed from one place to another"
"thick-stemmed","having a thick stem"
"transformable","capable of being changed in substance as if by alchemy"
"tawny-colored","having a tawny color"
"travel-soiled","soiled from travel"
"thick-skulled","(used informally) stupid"
"tenderhearted","easily moved by another's distress"
"tenderhearted","easily moved to love"
"thoroughgoing","performed comprehensively and completely"
"thoroughgoing","without qualification"
"thermonuclear","using nuclear weapons based on fusion as distinguished from fission"
"temperamental","likely to perform unpredictably"
"temperamental","subject to sharply varying moods"
"temperamental","relating to or caused by temperament"
"trend-setting","initiating or popularizing a trend"
"tansy-scented","smelling of tansy"
"transgendered","of or relating to transgender. Can be a derogatory term and is not in practice for describing transgender people."
"time-honoured","honored because of age or long usage"
"time-honoured","acceptable for a long time"
"transmissible","(of disease) capable of being transmitted by infection"
"transmissible","inherited or inheritable by established rules (usually legal rules) of descent"
"transmissible","occurring among members of a family usually by heredity"
"transmittable","(of disease) capable of being transmitted by infection"
"teensy-weensy","(used informally) very small"
"tape-recorded","recorded on tape"
"tight-fitting","fitting snugly"
"trigger-happy","marked by extreme intensity of emotions or convictions"
"trigger-happy","irresponsible in the use of firearms"
"transportable","capable of being moved or conveyed from one place to another"
"transnational","involving or operating in several nations or nationalities"
"three-petaled","(of flowers) having three petals"
"tiger-striped","having stripes resembling those of a tiger"
"trompe-l'oeil","creating the illusion of seeing reality"
"tongue-shaped","shaped like a tongue"
"technological","based in scientific and industrial progress"
"technological","of or relating to a practical subject that is organized according to scientific principles"
"thick-skinned","insensitive to criticism"
"tough-skinned","insensitive to criticism"
"tough-skinned","having a relatively tough outer covering"
"tassel-shaped","shaped like a tassel"
"turnip-shaped","shaped in the form of a turnip"
"tripinnatifid","(of a leaf shape) bipinnatifid with segments pinnatifid"
"three-needled","(of conifers) having three needles"
"thirty-second","the ordinal number of thirty-two in counting order"
"thirty-second","one part in thirty-two equal parts"
"thirty-fourth","the ordinal number of thirty-four in counting order"
"thirty-eighth","the ordinal number of thirty-eight in counting order"
"two-hundredth","the ordinal number of two hundred in counting order"
"twenty-second","coming next after the twenty-first in position"
"twenty-fourth","coming next after the twenty-third in position"
"twenty-eighth","coming next after the twenty-seventh in position"
"tranquilizing","tending to soothe or tranquilize"
"tranquilising","tending to soothe or tranquilize"
"thunderstruck","as if struck dumb with astonishment and surprise"
"thermosetting","having the property of becoming permanently hard and rigid when heated or cured"
"timber-framed","framed by exposed timbers"
"thermoplastic","having the property of softening or fusing when heated and of hardening and becoming rigid again when cooled"
"thermoplastic","a material that softens when heated and hardens again when cooled"
"tempest-swept","pounded or hit repeatedly by storms or adversities"
"two-chambered","consisting of two chambers"
"three-wheeled","of or relating to vehicles having three wheels"
"transcultural","extending through all human cultures"
"transactinide","of or belonging to the elements with atomic numbers greater than 103"
"transactinide","any of the artificially produced elements with atomic numbers greater than 103"
"trigonometric","of or relating to or according to the principles of trigonometry"
"toxicological","of or relating to toxicology"
"therapeutical","relating to or involved in therapy"
"thermodynamic","of or concerned with thermodynamics"
"typographical","relating to or occurring or used in typography"
"transatlantic","crossing the Atlantic Ocean"
"tricentennial","of or relating to or completing a period of 300 years"
"topographical","concerned with topography"
"terpsichorean","of or relating to dancing"
"terpsichorean","a performer who dances professionally"
"translational","of or relating to uniform movement without rotation"
"trophoblastic","of or relating to the trophoblast"
"transposition","(music) playing in a different key from the key intended"
"transposition","the act of reversing the order or place of"
"transposition","a rearrangement of the relative positions of power lines in order to minimize the effects of mutual capacitance and inductance"
"transposition","(mathematics) the transfer of a quantity from one side of an equation to the other along with a change of sign"
"transposition","(genetics) a kind of mutation in which a chromosomal segment is transfered to a new position on the same or another chromosome"
"transposition","an event in which one thing is substituted for another"
"transposition","any abnormal position of the organs of the body"
"tenderization","the act of making meat tender by pounding or marinating it"
"tenderisation","the act of making meat tender by pounding or marinating it"
"transshipment","the transfer from one conveyance to another for shipment"
"transplanting","the act of removing something from one location and introducing it in another location"
"tribalization","the act of making tribal"
"tribalisation","the act of making tribal"
"tantalization","the act of harassing someone playfully or maliciously, especially by ridicule"
"tick-tack-toe","a game in which two players alternately put crosses and circles in one of the compartments of a square grid of nine spaces"
"treasurership","the position of treasurer"
"telecommuting","employment at home while communicating with the workplace by phone or fax or modem"
"triangulation","a method of surveying"
"triangulation","a trigonometric method of determining the position of a fixed point from the angles to it from two fixed points a known distance apart"
"tympanoplasty","surgical correction or repair of defects or injuries in the eardrum or the bones of the middle ear"
"thermotherapy","the use of heat to treat a disease or disorder"
"thermocautery","cautery (destruction of tissue) by heat"
"thyroidectomy","surgical removal of the thyroid gland"
"tonsillectomy","surgical removal of the palatine tonsils"
"theoterrorism","terrorism for a religious purpose"
"terrorization","an act of terrorism"
"terrorization","the act of inspiring with fear"
"terrorisation","an act of terrorism"
"terrorisation","the act of inspiring with fear"
"transgression","the action of going beyond or overstepping some boundary or limit"
"transgression","the act of transgressing"
"transgression","the spreading of the sea over land as evidenced by the deposition of marine strata over terrestrial strata"
"trophotropism","an orienting response to food"
"thermotropism","an orienting response to warmth"
"transcription","the act of making a record (especially an audio record)"
"transcription","the act of arranging and adapting a piece of music"
"transcription","a sound or television recording (e.g., from a broadcast to a tape recording)"
"transcription","something written, especially copied from one medium to another, as a typewritten version of dictation"
"transcription","(genetics) the organic process whereby the DNA sequence in a gene is copied into mRNA"
"thoracentesis","removal of fluid from the chest by centesis for diagnostic or therapeutic purposes"
"thaumatolatry","the worship of miracles"
"telemarketing","the use of the telephone as an interactive medium for promotion and sales"
"transmutation","an act that changes the form or character or substance of something"
"transmutation","a qualitative change"
"transmutation","(physics) the change of one chemical element into another (as by nuclear decay or radioactive bombardment)"
"teleportation","a hypothetical mode of instantaneous transportation"
"trichodesmium","large colonial bacterium common in tropical open-ocean waters"
"tyrannosaurus","large carnivorous bipedal dinosaur having enormous teeth with knifelike serrations"
"titanosaurian","amphibious quadrupedal herbivorous dinosaur with a long thin neck and whiplike tail"
"tortoiseshell","a cat having black and cream-colored and yellowish markings"
"tortoiseshell","brilliantly colored"
"tortoiseshell","the mottled horny substance of the shell of some turtles"
"thysanopteron","an insect of the order Thysanoptera"
"teeter-totter","a plaything consisting of a board balanced on a fulcrum"
"teeter-totter","ride on a plank"
"tachistoscope","scientific instrument used by psychologists"
"thiabendazole","an antifungal agent and anthelmintic"
"tranquillizer","a drug used to reduce stress or tension without reducing mental clarity"
"tranquilliser","a drug used to reduce stress or tension without reducing mental clarity"
"talkativeness","the quality of being wordy and talkative"
"tomboyishness","masculinity in women (especially in girls and young women)"
"theatricality","an artificial and mannered quality"
"tastelessness","inelegance indicated by a lack of good taste"
"tastelessness","the property of having no flavor"
"temperateness","exhibiting restraint imposed on the self"
"temperateness","moderate weather"
"tenaciousness","persistent determination"
"tractableness","the trait of being easily persuaded"
"toothsomeness","extreme appetizingness"
"temporariness","the property of lasting only a short time"
"triangularity","the property of being shaped like a triangle"
"telencephalon","the anterior division of the forebrain"
"twenty-twenty","normal visual acuity, as measured by the ability to read charts at a distance of 20 feet"
"theanthropism","the representation of objects, especially a god, as having human form or traits"
"theanthropism","in theology, the doctrine that Jesus was a union of the human and the divine"
"thermostatics","the aspect of thermodynamics concerned with thermal equilibrium"
"text-matching","a computer program that looks for text that matches a given text"
"thigh-slapper","a joke that seems extremely funny"
"tittle-tattle","light informal conversation for social occasions"
"tittle-tattle","speak (about unimportant matters) rapidly and incessantly"
"televangelism","evangelism at a distance by the use of television"
"triple-decker","made with three slices of usually toasted bread"
"tergiversator","a respondent who avoids giving a clear direct answer"
"thaumaturgist","one who practices magic or sorcery"
"televangelist","an evangelist who conducts services on television"
"trainbandsman","a member of a trainband"
"transmigrante","a Latin American who buys used goods in the United States and takes them to Latin America to sell"
"thundershower","a short rainstorm accompanied by thunder and lightning"
"tongue-flower","orchid having blue to purple flowers with tongue-shaped or strap-shaped protuberances (calli) at the lip base"
"twice-pinnate","a pinnate leaf having two pairs of leaflets"
"transpiration","the emission of water vapor from the leaves of plants"
"transpiration","the passage of gases through fine tubes because of differences in pressure or temperature"
"transpiration","the process of giving off or exhaling water vapor through the skin or mucous membranes"
"transmittance","the fraction of radiant energy that passes through a substance"
"teratogenesis","the development of defects in an embryo"
"translocation","(genetics) an exchange of chromosome parts"
"translocation","the transport of dissolved material within a plant"
"three-fourths","three of four equal parts"
"tablespoonful","as much as a tablespoon will hold"
"trapezohedron","a polyhedron whose faces are trapeziums"
"transcendence","the state of excelling or surpassing or going beyond usual limits"
"transcendence","a state of being or existence above and beyond the limits of material experience"
"transcendency","the state of excelling, surpassing, or going beyond usual limits"
"transcendency","a state of being or existence above and beyond the limits of material experience"
"toxoplasmosis","infection caused by parasites transmitted to humans from infected cats"
"tenosynovitis","inflammation of a tendon and its enveloping sheath"
"thanatophobia","a morbid fear of death"
"thyroglobulin","an iodine containing protein that is obtained from the thyroid gland and exhibits the general properties of the globulins"
"transcriptase","the enzyme that copies DNA into RNA"
"trisaccharide","any of a variety of carbohydrates that yield three monosaccharide molecules on complete hydrolysis"
"tetrachloride","any compound that contains four chlorine atoms per molecule"
"triamcinolone","a synthetic corticosteroid (trade names Aristocort or Aristopak or Kenalog) used as an anti-inflammatory agent"
"thrombokinase","an enzyme liberated from blood platelets that converts prothrombin into thrombin as blood starts to clot"
"tercentennial","the 300th anniversary (or the celebration of it)"
"trouble-shoot","to solve problems"
"transliterate","rewrite in a different script"
"triple-tongue","play fast notes on a wind instrument"
"transistorize","equip (an electronic circuit or device) with transistors"
"transistorise","equip (an electronic circuit or device) with transistors"
"unfortunately","by bad luck"
"unpredictably","in an erratic unpredictable manner"
"uncomfortably","in physical discomfort"
"unaccompanied","(of a state or an event) taking place without something specified occurring at the same time"
"unaccompanied","being without an escort"
"unaccompanied","playing or singing without accompaniment"
"unaccompanied","without anybody else or anything else"
"unambiguously","so as to be unique"
"unambiguously","in an unambiguous manner"
"unnecessarily","without any necessity"
"unnecessarily","in an unnecessary manner"
"unemotionally","in an unemotional manner"
"unfalteringly","with determination"
"unequivocally","in an unambiguous manner"
"unqualifiedly","without qualification or limitation"
"unrelentingly","in a relentless manner"
"unjustifiably","without any excuse"
"unconsciously","without awareness"
"unassertively","in an unassertive manner"
"unappealingly","in an unappealing manner"
"unambitiously","in an unambitious manner"
"unbelievingly","in an incredulous manner"
"unfashionably","in an unfashionable manner"
"unforgivingly","without forgiveness"
"unrepentantly","in an impenitent manner"
"unmelodiously","in an unmelodious manner"
"unforgettably","in a memorable manner"
"unobtrusively","in an unobtrusive manner"
"unrighteously","in an unrighteous manner"
"unimpeachably","without question"
"unconcernedly","in an unconcerned manner"
"underhandedly","slyly and secretly"
"unwarrantably","in an unwarrantable manner or to an unwarranted degree"
"unaccountably","in an unaccountable manner"
"unreasoningly","in an unreasoning visceral manner"
"unquestioning","being without doubt or reserve"
"unquestioning","not inclined to ask questions"
"uncooperative","intentionally unaccommodating"
"uncooperative","unwilling to cooperate"
"unimpeachable","completely acceptable"
"unimpeachable","free of guilt"
"unimpeachable","beyond doubt or reproach"
"unacquisitive","not acquisitive"
"unappreciated","having value that is not acknowledged"
"unappreciated","not likely to be rewarded"
"unembellished","lacking embellishment or ornamentation"
"unadventurous","lacking in boldness"
"uncoordinated","lacking the skillful and effective interaction of muscle movements"
"uncoordinated","lacking in cooperative planning and organization"
"unintimidated","not shrinking from danger"
"unprecedented","having no precedent"
"unarticulated","uttered without the use of normal words or syllables"
"unarticulated","not consisting of segments that are held together by joints"
"unembarrassed","not embarrassed"
"unpresentable","creating an unfavorable or neutral first impression"
"unsurpassable","not to be exceeded"
"unpicturesque","without beauty or charm"
"unilluminated","without illumination"
"uninterrupted","having undisturbed continuity"
"uninterrupted","continuing in time or space without interruption"
"uncamphorated","not containing camphor"
"unpreventable","not preventable"
"uncategorized","not categorized or sorted"
"uncategorised","not categorized or sorted"
"unchristianly","not becoming to or like a Christian"
"uncomfortable","providing or experiencing physical discomfort"
"uncomfortable","conducive to or feeling mental discomfort"
"unpublishable","not suitable for publication"
"uncomplaining","not complaining"
"unworkmanlike","not characteristic of or suitable for a good workman"
"uncompetitive","not inclined to compete"
"unconsummated","not consummated, especially of a marriage"
"unenforceable","not enforceable"
"unconquerable","not capable of being conquered or vanquished or overcome"
"unconquerable","incapable of being surmounted or excelled"
"unsympathetic","not agreeing with your tastes or expectations"
"unsympathetic","lacking in sympathy and kindness"
"unsympathetic","not having an open mind"
"unsympathetic","not sympathetic or disposed toward"
"unsympathetic","(of characters in literature or drama) tending to evoke antipathetic feelings"
"unconditional","not conditional"
"unconditional","not contingent"
"unconditional","not modified or restricted by reservations"
"unconditioned","not conditional"
"unconditioned","not established by conditioning or learning"
"unprogressive","old-fashioned and out of date"
"unconformable","not correspondent"
"unpredictable","not occurring at expected times"
"unpredictable","unknown in advance"
"unpredictable","not capable of being foretold"
"unimaginative","lacking spontaneity or originality or individuality"
"unimaginative","deficient in originality or creativity"
"unimaginative","dealing only with concrete facts"
"undisciplined","lacking in discipline or control"
"undisciplined","not subjected to correction or discipline"
"undisciplined","not subjected to discipline"
"untraditional","not conforming to or in accord with tradition"
"uncorrectable","incapable of being controlled or managed"
"unbrainwashed","not successfully subjected to brainwashing"
"unconstipated","not constipated"
"unsubstantial","lacking material form or substance"
"unceremonious","without due formalities"
"unceremonious","without ceremony or formality"
"uninquisitive","deficient in curiosity"
"uninquisitive","not inquiring"
"unforfeitable","not subject to forfeiture"
"undestroyable","not capable of being destroyed"
"undestroyable","very long lasting"
"uncomplicated","easy and not involved or complicated"
"uncomplicated","lacking complexity"
"unproblematic","easy and not involved or complicated"
"undescriptive","not successful in describing"
"user-friendly","easy to use"
"undiversified","not diversified"
"undistributed","(of investments) not distributed among a variety of securities"
"unspectacular","not spectacular"
"unintoxicated","not inebriated"
"undereducated","poorly or insufficiently educated"
"unencouraging","not encouraging"
"unsymmetrical","having unsymmetrical parts or unequal dimensions or measurements"
"unsymmetrical","lacking symmetry"
"unenlightened","not enlightened"
"unenlightened","lacking information or instruction"
"up-and-coming","working hard to promote an enterprise"
"unexploratory","not exploratory"
"unexplorative","not exploratory"
"unconvertible","used especially of currencies"
"unanticipated","not anticipated"
"unaccountable","not to be accounted for or explained"
"unaccountable","free from control or responsibility"
"unexplainable","not to be accounted for or explained"
"unexpressible","defying expression"
"unfashionable","not in accord with or not following current fashion"
"unimpregnated","not having been fertilized"
"unforgettable","impossible to forget"
"unnaturalized","not having acquired citizenship"
"unnaturalised","not having acquired citizenship"
"unneighbourly","not exhibiting the qualities expected in a friendly neighbor"
"unconstrained","free from constraint"
"underemployed","employed only part-time when one needs full-time employment or not making full use of your skills"
"ungrammatical","not grammatical"
"uninteresting","characteristic or suggestive of an institution especially in being uniform or dull or unimaginative"
"uninteresting","arousing no interest or attention or curiosity or excitement"
"unthreatening","not unfriendly or threatening"
"undiagnosable","not possible to diagnose"
"uninformative","lacking information"
"uninstructive","failing to instruct"
"unintelligent","lacking intelligence"
"unintentional","not done with purpose or intent"
"unintentional","without deliberate intent"
"unhomogenized","not having undergone homogenization"
"unhomogenised","not having undergone homogenization"
"uninhabitable","not fit for habitation"
"unconstricted","not constricted physically or by extension psychologically"
"unadulterated","without qualification"
"unadulterated","not mixed with impurities"
"unestablished","not established"
"unexceptional","not special in any way"
"uncompensated","not paying a salary"
"understanding","characterized by understanding based on comprehension and discernment and empathy"
"understanding","the capacity for rational thought or inference or discrimination"
"understanding","the cognitive condition of someone who understands"
"understanding","an inclination to support or be loyal to or to agree with an opinion"
"understanding","the statement (oral or written) of an exchange of promises"
"untraversable","incapable of being traversed"
"unperceivable","impossible or difficult to perceive by the mind or senses"
"unimpassioned","free from emotional appeal"
"unjustifiable","incapable of being justified or explained"
"unwarrantable","incapable of being justified or explained"
"unmentionable","unsuitable or forbidden as a topic of conversation"
"unmentionable","a garment worn under other garments"
"uninfluential","not influential"
"unpretentious","not ostentatious"
"unpretentious","lacking pretension or affectation"
"unpretentious","exhibiting restrained good taste"
"unforeseeable","incapable of being anticipated"
"unprovocative","not provocative"
"ungentlemanly","not befitting a gentleman"
"unrecoverable","incapable of being recovered or regained"
"unretrievable","impossible to recover or recoup or overcome"
"unregenerated","not reformed morally or spiritually"
"unrestrictive","not tending to restrict"
"unrespectable","unworthy of respect"
"undeferential","not showing courteous respect"
"unreverberant","not reverberant"
"unreplaceable","impossible to replace"
"undiscouraged","not deterred"
"unsatisfiable","not capable of being satisfied"
"unconsecrated","not holy because unconsecrated or impure or defiled"
